"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Poche, Colin",621363,2023,24.8,9.8,182,12,0,2.23,,593,20.6,45.7,603,324,48.1,29.0,58.4,92.5,2249.0,35.0,84.6,2448.0,,,,,,,,,,,,,92.5,2249.0
"Jiménez, Dany",666204,2023,22.3,14.9,70,0,0,3.47,,232,22.9,38.6,151,254,43.6,27.5,53.8,93.3,2179.0,62.7,81.5,2254.0,,,,,,,,,,,,,93.3,2179.0
"Fulmer, Carson",608334,2023,15.4,10.3,30,1,0,2.7,,94,19.6,25.0,57,42,51.6,20.9,59.0,92.8,2390.0,8.3,87.0,2476.0,86.4,1454.0,81.4,2689.0,92.8,2150.0,,,,,,,92.8,2163.0
"Hollowell, Gavin",668970,2023,20.8,11.7,101,2,0,5.88,,378,23.2,31.0,411,0,48.9,25.5,49.7,93.4,2550.0,,,,,,,,94.1,2449.0,84.7,2321.0,,,82.4,2426.0,93.3,2494.0
"Banda, Anthony",607455,2023,17.1,14.3,21,0,0,6.43,,106,18.3,30.4,103,18,55.6,21.7,60.0,95.1,2112.0,11.3,86.4,2307.0,88.3,1771.0,,,95.5,2150.0,90.4,2333.0,,,,,95.2,2136.0
"Gore, MacKenzie",669022,2023,25.9,9.8,409,7,0,4.42,,1552,19.1,47.2,1464,914,47.9,27.9,58.9,95.0,2286.0,18.7,88.5,1975.0,86.5,2175.0,83.2,2314.0,,,,,,,84.6,2203.0,95.0,2286.0
"Bradish, Kyle",680694,2023,25.0,6.6,506,12,0,2.83,,1688,13.5,54.5,1184,1281,49.5,26.0,57.7,94.5,2383.0,31.2,88.1,2650.0,90.8,1377.0,84.8,2615.0,94.6,2157.0,,,,,,,94.6,2269.0
"Gray, Sonny",543243,2023,24.3,7.3,552,8,0,2.79,,1812,15.2,51.4,1576,473,49.4,26.1,61.0,92.9,2537.0,,,,87.9,1715.0,79.5,2643.0,92.8,2445.0,87.6,2713.0,,,84.3,2707.0,91.6,2551.0
"Bernardino, Brennan",657514,2023,26.9,8.3,152,2,0,3.2,,538,18.0,50.0,483,369,53.6,24.7,53.7,89.7,1520.0,,,,82.4,1670.0,77.6,2616.0,90.9,2098.0,,,,,,,90.8,2095.0
"Murfee, Penn",682171,2023,27.6,17.2,42,1,0,1.29,,149,24.2,44.7,83,0,44.8,33.0,65.5,87.8,2232.0,,,,,,,,88.1,2023.0,,,,,78.9,2568.0,87.8,2214.0
"Barria, Jaime",642545,2023,17.1,8.3,247,2,0,5.68,,860,17.2,37.7,476,684,48.6,22.9,66.4,93.0,2266.0,50.7,85.9,2161.0,84.6,1536.0,,,92.3,2140.0,,,,,,,92.9,2248.0
"Ryu, Hyun Jin",547943,2023,17.0,6.3,156,3,0,3.46,,550,17.8,28.5,499,142,50.6,21.1,60.7,88.7,2066.0,,,,78.1,1480.0,68.9,2473.0,87.7,1973.0,85.1,2020.0,,,,,87.4,2030.0
"Irvin, Cole",608344,2023,20.2,6.3,232,1,0,4.42,,858,14.8,35.9,822,182,52.7,20.8,61.6,92.2,2031.0,,,,84.2,1561.0,77.2,2214.0,92.0,1901.0,85.5,2171.0,,,,,90.5,2019.0
"Graterol, Brusdar",660813,2023,18.7,4.7,202,4,0,1.2,,636,10.8,31.8,703,226,54.8,16.6,66.1,98.3,2066.0,24.3,88.7,2546.0,,,,,98.6,2008.0,95.6,2164.0,,,,,97.7,2061.0
"Akin, Keegan",669211,2023,24.1,6.3,71,2,0,6.85,,319,19.5,38.0,271,114,54.4,25.0,71.8,93.6,2307.0,25.0,86.1,2183.0,85.4,1992.0,71.9,2293.0,92.3,2300.0,,,,,,,93.6,2307.0
"Ortega, Oliver",661383,2023,22.6,9.7,44,0,0,4.3,,157,18.7,55.9,94,142,51.9,30.3,67.7,95.3,2333.0,35.1,84.3,2391.0,,,82.3,2435.0,95.7,2272.0,,,,,83.8,2310.0,95.5,2302.0
"Cortes, Nestor",641482,2023,25.2,7.5,190,5,0,4.97,,702,20.3,36.1,869,21,52.3,24.2,66.5,91.6,2273.0,2.0,81.8,2495.0,83.4,1404.0,,,88.1,2189.0,86.6,2400.0,,,76.2,2580.0,89.8,2318.0
"Jackson, Zach",667427,2023,28.7,12.5,54,2,0,2.5,,216,19.0,44.4,220,150,43.3,27.7,51.2,93.1,2128.0,40.3,83.9,2422.0,91.2,2095.0,,,,,87.7,2509.0,,,,,93.1,2130.0
"Whitlock, Garrett",676477,2023,23.7,4.3,215,5,0,5.15,,815,17.5,53.3,632,2,52.3,28.3,70.4,94.1,2137.0,0.2,80.9,2183.0,82.7,2129.0,,,94.0,2066.0,,,,,79.6,2114.0,94.0,2074.0
"Steele, Justin",657006,2023,24.6,5.0,520,16,0,3.06,,1811,15.8,44.9,1724,926,53.2,24.0,65.5,91.8,2402.0,33.8,83.3,2658.0,87.5,1745.0,80.5,2666.0,91.8,2389.0,,,,,,,91.8,2401.0
"Olson, Reese",681857,2023,24.4,7.8,311,5,0,3.99,,1099,14.3,52.7,844,635,47.3,27.4,60.2,94.8,2284.0,30.6,84.8,2989.0,87.8,2089.0,78.8,2800.0,94.7,2122.0,,,,,,,94.8,2222.0
"Scherzer, Max",453286,2023,28.0,7.2,458,13,0,3.77,,1635,20.9,47.0,1399,719,50.8,28.6,69.9,93.7,2360.0,16.8,84.0,2299.0,83.8,1365.0,75.4,2718.0,,,88.4,2399.0,,,,,92.8,2367.0
"Armstrong, Shawn",542888,2023,26.1,5.3,156,1,0,1.38,,546,21.5,37.1,738,0,52.3,26.3,62.8,94.5,2383.0,,,,,,,,94.7,2212.0,91.4,2527.0,,,,,93.3,2378.0
"Perdomo, Angel",622780,2023,37.6,9.4,87,3,0,3.72,,317,27.2,48.1,302,153,53.7,32.0,60.9,94.0,2442.0,31.3,83.9,2576.0,90.6,2157.0,,,,,,,,,,,94.0,2442.0
"Lambert, Peter",663567,2023,18.9,7.5,262,3,0,5.36,,913,15.7,37.4,646,353,49.3,21.6,58.1,93.2,2213.0,21.2,88.1,2277.0,86.2,1507.0,78.0,2087.0,,,,,,,82.6,2541.0,93.2,2213.0
"Wainwright, Adam",425794,2023,11.4,8.5,303,5,0,7.4,,1088,8.6,25.5,1142,551,48.4,13.1,54.5,85.7,2159.0,0.3,75.6,2458.0,81.4,1655.0,71.5,2647.0,86.9,2167.0,82.9,2322.0,,,,,85.3,2221.0
"Chafin, Andrew",605177,2023,28.1,12.5,154,3,0,4.73,,554,17.8,50.3,590,323,40.5,31.8,59.8,92.1,2165.0,35.1,83.5,2527.0,86.4,1793.0,,,92.3,2149.0,,,,,,,92.2,2154.0
"Daniel, Davis",669721,2023,17.3,17.3,37,1,0,2.19,,136,11.8,42.9,116,78,50.5,20.2,50.0,93.4,2172.0,18.3,82.0,2276.0,85.6,1729.0,75.5,2353.0,93.6,2000.0,,,,,,,93.4,2169.0
"La Sorsa, Joe",686747,2023,19.3,6.2,98,1,0,4.41,,362,18.3,37.5,310,0,55.6,22.5,61.4,90.6,2045.0,,,,82.2,1674.0,,,88.1,2048.0,75.5,2093.0,,,74.8,2100.0,86.6,2053.0
"Stewart, Brock",592779,2023,35.8,10.1,83,2,0,0.65,,294,36.2,55.7,308,0,53.0,41.5,62.3,97.3,2604.0,,,,88.9,1533.0,,,96.6,2387.0,93.2,2437.0,,,84.7,2537.0,96.0,2523.0
"Smith-Shawver, AJ",700363,2023,19.0,10.5,76,1,0,4.26,,267,16.2,34.4,245,161,45.4,21.8,46.7,94.5,2194.0,23.3,84.9,1928.0,86.0,1355.0,76.8,2256.0,,,,,87.7,1345.0,,,94.5,2194.0
"Iglesias, Raisel",628452,2023,29.4,6.5,167,5,0,2.75,,589,22.4,51.9,429,134,47.4,32.7,66.1,95.1,2304.0,15.4,84.6,2681.0,89.4,1931.0,,,94.7,2316.0,,,,,,,95.0,2308.0
"Coonrod, Sam",656322,2023,17.6,23.5,20,0,0,9.45,,81,23.1,23.1,107,0,42.2,23.1,58.8,95.7,2244.0,,,,88.1,1449.0,,,95.1,1998.0,93.4,2360.0,,,82.4,2598.0,94.6,2206.0
"Liberatore, Matthew",669461,2023,16.7,9.1,185,3,0,5.25,,647,11.0,39.8,601,372,49.4,18.7,53.6,94.2,2135.0,12.7,86.6,2654.0,87.3,1653.0,76.6,2876.0,94.3,2092.0,94.4,2178.0,,,,,94.2,2121.0
"Kluber, Corey",446372,2023,16.3,8.2,165,3,0,7.04,,644,13.7,35.9,554,279,47.8,20.9,66.1,88.3,2278.0,,,,82.1,1722.0,80.5,2557.0,88.2,2207.0,86.1,2480.0,,,,,87.2,2345.0
"Junis, Jakob",596001,2023,26.2,5.7,258,4,0,3.87,,936,14.2,52.2,383,868,49.5,27.3,68.1,93.9,2111.0,62.5,84.2,2463.0,87.1,1361.0,,,93.7,2189.0,,,,,,,93.7,2185.0
"McHugh, Collin",543521,2023,17.5,8.2,176,4,0,4.3,,648,19.4,39.9,506,19,47.7,25.7,65.2,91.3,2301.0,,,,84.8,1638.0,73.2,2713.0,,,89.0,2493.0,,,79.9,2759.0,89.2,2478.0
"Hancock, Emerson",676106,2023,12.2,6.1,36,0,0,4.5,,130,15.3,25.8,117,52,51.0,18.4,63.3,92.5,2354.0,26.8,86.7,2180.0,84.5,1798.0,,,92.7,2271.0,,,,,,,92.6,2322.0
"Baker, Bryan",641329,2023,27.4,12.9,135,4,0,3.6,,488,19.7,34.7,445,226,50.0,23.6,67.6,95.7,2327.0,28.8,85.8,2270.0,79.8,1730.0,,,,,,,,,,,95.7,2327.0
"Kolarek, Adam",592473,2023,31.8,4.5,18,0,0,0.0,,55,21.7,30.8,64,19,44.6,25.0,59.1,89.2,2240.0,22.9,77.4,2320.0,,,,,87.9,2206.0,,,,,,,88.4,2220.0
"Bristo, Braden",668754,2023,16.7,13.3,21,0,0,2.57,,74,23.7,22.2,81,0,49.1,23.2,72.4,,,,,,85.1,1586.0,,,92.1,2232.0,89.2,2513.0,,,82.8,2783.0,90.1,2430.0
"Gonzales, Marco",594835,2023,15.8,8.4,150,4,0,5.22,,538,13.2,34.4,370,196,50.3,20.1,60.5,89.2,2024.0,,,,79.9,2164.0,79.3,2207.0,88.7,2052.0,85.9,2021.0,,,,,88.4,2029.0
"Kuhl, Chad",641771,2023,16.6,15.0,115,0,0,8.45,,429,18.2,49.4,334,399,45.8,26.6,51.9,93.8,2233.0,43.0,85.4,2560.0,87.0,1578.0,78.8,2779.0,93.2,2118.0,90.0,2498.0,,,77.6,2839.0,93.6,2218.0
"Sánchez, Cristopher",650911,2023,24.2,4.0,298,3,0,3.44,,986,14.3,48.4,673,308,50.8,26.4,66.7,93.9,1855.0,21.1,82.7,2048.0,81.9,1888.0,,,92.1,1997.0,,,,,,,92.1,1997.0
"Brebbia, John",605154,2023,29.2,8.7,115,3,0,3.99,,433,20.0,46.2,309,364,50.4,27.4,69.4,94.5,2353.0,53.9,82.8,2626.0,89.2,2139.0,,,,,,,,,,,94.5,2353.0
"Farmer, Buck",571656,2023,22.7,9.4,225,4,0,4.2,,768,23.2,45.2,527,414,47.4,30.3,62.5,93.9,2301.0,33.9,83.1,2755.0,87.8,1644.0,,,90.2,1574.0,,,,,,,93.9,2298.0
"Milner, Hoby",571948,2023,23.4,5.2,193,2,0,1.82,,664,16.2,28.5,509,0,48.0,20.6,65.5,89.0,1987.0,,,,81.1,1664.0,,,88.2,1939.0,,,,,79.6,1886.0,88.5,1957.0
"Cessa, Luis",570666,2023,8.3,9.1,78,1,0,9.0,,292,10.5,26.3,186,174,49.8,14.6,64.4,91.9,2223.0,37.6,81.2,2459.0,86.3,1658.0,,,91.9,2167.0,,,,,,,91.9,2198.0
"Winn, Keaton",676775,2023,20.3,4.7,127,1,0,4.68,,403,24.9,44.6,244,21,51.9,30.7,64.0,96.0,2272.0,3.5,85.9,2304.0,,,,,95.5,2255.0,,,88.7,1524.0,,,95.8,2266.0
"Robertson, David",502085,2023,29.0,9.3,196,6,0,3.03,,683,22.3,49.4,571,482,48.5,31.2,64.0,,,19.9,85.1,2762.0,87.7,2170.0,84.4,2722.0,93.8,2447.0,93.3,2665.0,,,,,93.3,2665.0
"McGough, Scott",543518,2023,28.6,10.0,211,2,0,4.73,,790,20.5,53.7,630,115,48.2,32.0,58.0,93.5,2332.0,9.3,86.6,2544.0,,,,,94.1,2378.0,,,85.7,1185.0,,,93.5,2332.0
"Miller, Bobby",676272,2023,23.6,6.3,373,11,0,3.76,,1277,19.7,43.4,943,690,50.0,26.8,64.6,99.1,2349.0,16.7,89.9,2510.0,88.2,2290.0,80.6,2812.0,98.8,2295.0,,,,,85.3,2695.0,98.9,2324.0
"Smith, Will",519293,2023,24.3,7.5,172,2,0,4.4,,578,18.7,47.7,336,502,47.4,28.9,65.8,92.4,2204.0,50.2,81.1,2331.0,86.6,1912.0,77.0,1989.0,,,,,,,,,92.4,2204.0
"Phillips, Evan",623465,2023,28.2,5.6,184,2,0,2.05,,616,17.7,53.8,499,0,50.2,29.6,60.3,96.3,2353.0,,,,,,,,95.6,2229.0,93.1,2416.0,,,85.4,2512.0,94.8,2356.0
"Hughes, Brandon",676714,2023,27.0,12.7,41,0,0,7.24,,142,19.7,66.7,107,132,42.3,37.1,61.3,93.3,2306.0,55.2,83.1,2377.0,,,,,93.3,2223.0,,,,,,,93.3,2295.0
"Woodruff, Brandon",605540,2023,29.2,5.9,201,5,1,2.28,,703,22.0,45.1,657,181,54.6,28.3,66.4,95.8,2410.0,9.8,86.8,2437.0,85.8,2005.0,82.9,2545.0,94.9,2355.0,,,,,,,95.5,2391.0
"McArthur, James",663704,2023,25.6,2.2,70,1,0,4.63,,236,13.0,54.3,126,215,54.3,24.8,65.6,92.8,2266.0,24.3,86.4,2268.0,,,82.2,2860.0,94.1,2228.0,91.7,2410.0,,,,,94.0,2233.0
"Wentz, Joey",666214,2023,19.9,9.6,317,3,0,6.9,,1227,17.5,47.7,1288,305,50.5,25.5,62.2,93.4,2222.0,,,,85.0,2107.0,77.5,2489.0,,,86.0,2364.0,,,,,90.6,2275.0
"Stratton, Chris",608717,2023,24.0,7.4,248,2,0,3.92,,886,18.8,30.4,744,515,50.9,22.0,61.2,93.1,2544.0,19.3,86.9,2873.0,86.8,2187.0,80.8,3222.0,91.2,2254.0,,,,,83.3,3323.0,93.1,2541.0
"Quantrill, Cal",615698,2023,13.1,7.9,299,4,0,5.24,,1056,14.8,28.3,1140,187,46.2,18.9,62.2,93.7,2205.0,,,,86.1,1530.0,82.0,2400.0,93.7,2117.0,88.1,2256.0,86.8,1067.0,,,91.7,2188.0
"Nogosek, Stephen",668665,2023,21.2,11.9,77,0,0,5.61,,283,19.9,35.8,378,8,45.8,24.0,50.8,94.2,2278.0,0.2,84.9,2293.0,86.9,1516.0,78.4,2295.0,,,88.3,2240.0,,,78.8,2369.0,93.1,2271.0
"Kittredge, Andrew",552640,2023,20.0,4.0,35,2,0,3.09,,133,12.5,31.4,116,70,54.8,18.7,70.0,93.7,2545.0,37.6,88.5,2643.0,,,,,94.5,2300.0,,,,,,,94.4,2359.0
"Woo, Bryan",693433,2023,25.1,8.4,263,4,0,4.21,,957,23.7,40.6,1048,219,52.4,28.1,64.4,95.1,2208.0,15.1,87.6,2156.0,89.7,1704.0,,,95.0,2111.0,,,,,83.2,2356.0,95.1,2174.0
"Snead, Kirby",669912,2023,16.1,10.7,35,1,0,4.63,,122,15.3,42.9,101,75,47.7,24.1,67.3,92.9,2425.0,38.9,81.7,2760.0,87.8,2168.0,,,92.8,2354.0,,,,,,,92.8,2372.0
"Anderson, Grant",681982,2023,19.5,9.1,107,2,0,5.05,,382,13.9,39.2,271,298,50.0,21.4,61.7,93.0,2329.0,49.8,85.3,2395.0,86.8,1471.0,,,92.9,2150.0,,,,,,,92.9,2219.0
"Vesia, Alex",681911,2023,29.5,7.8,149,2,0,4.35,,551,23.7,47.9,581,260,50.9,30.3,60.7,94.4,2362.0,30.5,85.9,2467.0,86.4,1647.0,,,94.1,2062.0,,,,,,,94.4,2361.0
"Chavez, Jesse",445926,2023,27.1,8.3,104,1,0,1.56,,370,24.8,34.5,468,33,43.9,28.3,65.3,92.1,1660.0,,,,84.8,1761.0,75.9,2590.0,90.9,2030.0,88.5,2277.0,,,,,89.4,2185.0
"Holton, Tyler",663947,2023,22.8,5.6,256,3,0,2.11,,804,18.6,45.3,713,43,52.3,26.8,68.8,91.5,2167.0,,,,82.9,1636.0,78.3,2565.0,91.2,2092.0,88.0,2301.0,,,81.8,2582.0,90.3,2195.0
"Payamps, Joel",606303,2023,26.8,5.9,212,7,0,2.55,,704,19.8,43.5,492,163,48.8,26.9,64.0,95.4,2494.0,14.6,84.2,2770.0,89.1,2077.0,,,95.3,2324.0,,,,,84.2,2738.0,95.3,2403.0
"Walter, Brandon",687888,2023,15.1,6.6,69,0,0,6.26,,236,10.3,33.3,225,0,52.3,16.0,60.4,91.8,2145.0,,,,82.4,2241.0,,,91.2,2048.0,86.9,2334.0,,,79.7,2508.0,89.1,2199.0
"Varland, Gus",681402,2023,19.4,15.5,61,1,0,6.64,,254,17.6,51.1,202,181,49.6,26.2,67.6,95.6,2256.0,44.9,88.9,2088.0,89.4,1782.0,,,96.8,2249.0,,,,,,,95.6,2256.0
"Fulmer, Michael",605242,2023,27.4,11.8,171,3,0,4.42,,588,17.8,63.2,586,1,46.0,33.5,63.7,94.2,2426.0,,,,89.9,1727.0,80.2,2383.0,94.8,2307.0,89.6,2527.0,,,83.2,2730.0,92.7,2442.0
"Wicks, Jordan",696136,2023,16.3,7.5,104,4,0,4.41,,359,14.0,39.4,337,73,42.9,23.3,53.7,92.1,2283.0,4.1,82.0,2710.0,81.3,1498.0,78.2,2845.0,91.3,2134.0,89.0,2323.0,,,,,91.3,2239.0
"Morejon, Adrian",670970,2023,18.2,11.4,27,0,0,7.0,,98,8.8,53.8,93,51,52.8,17.1,63.6,95.3,2448.0,19.3,86.0,2661.0,89.2,1778.0,78.6,2556.0,,,,,,,77.8,2558.0,95.3,2448.0
"Weiss, Zack",592848,2023,25.9,10.3,42,1,0,3.21,,148,11.1,52.5,66,16,45.8,27.2,56.9,94.1,2438.0,7.1,88.3,2457.0,,,,,,,,,,,83.8,2539.0,94.1,2438.0
"Richards, Trevor",670950,2023,33.3,11.1,218,2,0,4.95,,863,24.1,51.0,587,7,39.2,37.0,64.7,92.8,2271.0,0.5,82.8,2584.0,82.5,2571.0,,,,,,,,,,,92.8,2271.0
"Bello, Brayan",678394,2023,19.8,6.7,471,12,0,4.24,,1654,16.7,40.9,1529,308,47.7,24.4,64.5,95.5,2083.0,11.8,85.0,2320.0,86.2,1771.0,,,95.0,1974.0,89.3,2147.0,,,85.9,2190.0,95.0,2017.0
"Bush, Matt",456713,2023,20.8,12.5,31,0,0,9.58,,122,20.3,51.9,114,76,46.9,30.2,52.1,94.4,2423.0,,,,,,77.1,2470.0,94.2,2352.0,,,,,80.3,2456.0,94.4,2415.0
"Barnes, Matt",598264,2023,20.2,10.1,64,1,0,5.48,,237,5.9,47.4,182,194,43.8,20.8,61.2,93.4,2177.0,,,,,,83.4,1961.0,,,,,87.9,1510.0,,,93.4,2177.0
"Gage, Matt",657424,2023,29.6,11.1,20,0,0,2.7,,68,34.4,42.9,65,40,46.2,37.0,59.3,94.0,2134.0,30.3,86.9,2287.0,,,80.2,2218.0,94.3,2084.0,,,,,80.7,2303.0,94.0,2132.0
"Patton, Spencer",607359,2023,12.7,10.9,37,0,0,5.11,,125,6.1,50.0,112,89,46.8,19.1,57.4,91.3,2039.0,43.4,81.4,1936.0,,,,,89.6,1980.0,,,84.1,1695.0,,,91.2,2037.0
"García, Luis",472610,2023,19.9,9.0,179,2,0,4.07,,616,15.2,47.4,579,5,47.2,25.4,55.6,96.8,2233.0,0.5,83.4,2502.0,,,,,97.3,2161.0,,,88.2,1261.0,81.3,2520.0,97.2,2175.0
"Thompson, Keegan",624522,2023,20.8,15.2,86,2,0,4.71,,289,17.6,47.5,356,78,48.0,26.6,66.4,93.7,2473.0,1.0,83.4,2717.0,89.8,1522.0,81.9,2693.0,93.7,2445.0,89.3,2629.0,,,84.2,2825.0,92.1,2530.0
"Díaz, Jhonathan",646242,2023,9.5,16.7,21,0,0,10.29,,92,11.6,34.8,71,60,41.9,19.7,64.3,90.8,2137.0,32.5,80.6,2621.0,81.9,1768.0,76.7,2834.0,88.1,2219.0,,,,,,,90.1,2158.0
"Saalfrank, Andrew",685314,2023,14.6,9.8,31,0,0,0.0,,103,15.2,50.0,98,58,42.3,31.4,57.5,,,,,,,,83.8,2166.0,92.4,2097.0,,,,,,,92.4,2097.0
"Díaz, Miguel",622766,2023,29.6,9.3,42,1,0,0.64,,134,17.2,41.5,100,52,46.6,27.3,53.7,95.1,2305.0,25.0,84.6,2399.0,88.7,1833.0,,,94.5,2171.0,,,,,83.6,2544.0,94.7,2227.0
"Davies, Zach",605200,2023,19.1,10.3,247,2,0,7.0,,879,13.0,39.9,993,121,43.7,22.0,56.5,89.4,2216.0,1.9,81.7,2354.0,80.7,1769.0,77.1,2647.0,89.5,2097.0,87.5,2244.0,,,78.7,2642.0,89.1,2167.0
"Suarez, Ranger",624133,2023,22.0,8.9,375,4,0,4.18,,1271,15.0,38.3,1260,393,47.3,23.1,61.5,93.4,1976.0,0.4,84.4,2072.0,82.9,1447.0,75.8,2175.0,92.8,1927.0,87.5,2060.0,,,,,91.9,1971.0
"Mlodzinski, Carmen",669387,2023,22.4,11.8,108,3,0,2.25,,383,15.9,37.5,390,0,50.4,21.4,61.6,95.7,2200.0,,,,89.4,1937.0,,,94.1,2191.0,91.9,2417.0,,,84.0,2543.0,94.9,2245.0
"Estes, Joey",683155,2023,14.9,4.3,30,0,0,7.2,,113,21.7,44.4,91,28,51.5,28.7,59.6,93.1,2318.0,17.0,78.8,2536.0,86.2,1623.0,,,,,85.6,2500.0,,,80.3,2727.0,92.0,2346.0
"Brown, Hunter",686613,2023,26.8,8.3,467,11,0,5.09,,1716,14.8,48.5,1898,648,49.9,24.8,58.3,95.7,2240.0,,,,88.2,1432.0,82.9,2472.0,,,91.8,2150.0,,,84.6,2326.0,94.4,2210.0
"Ingram, Kolton",688427,2023,23.3,16.7,16,0,0,8.44,,56,21.4,63.6,65,18,44.0,33.3,60.0,92.5,2494.0,18.0,81.8,2653.0,87.5,1589.0,,,92.6,2059.0,85.9,2582.0,,,80.0,2611.0,90.0,2521.0
"Bickford, Phil",641360,2023,25.0,12.8,202,5,0,4.95,,772,22.0,46.3,873,331,46.3,29.7,66.1,93.7,2354.0,26.9,83.9,2295.0,87.5,1462.0,,,94.3,2173.0,,,,,,,93.7,2353.0
"Ramirez, Nick",598286,2023,16.3,5.2,122,1,0,2.66,,435,15.6,42.7,284,10,50.3,24.1,66.3,90.3,2071.0,1.4,85.5,2279.0,79.1,1582.0,75.7,2304.0,89.1,2039.0,,,,,79.2,2470.0,89.1,2041.0
"Adams, Austin",613534,2023,27.2,9.9,52,0,0,5.71,,223,24.8,39.2,37,325,50.0,29.3,54.3,93.9,2603.0,89.8,88.1,2934.0,,,,,94.2,2597.0,,,,,,,94.0,2602.0
"Lorenzen, Michael",547179,2023,17.8,7.5,459,9,1,4.18,,1556,15.1,36.9,1140,565,50.2,21.7,66.7,94.3,2454.0,22.7,85.2,2543.0,84.5,2094.0,82.3,2624.0,93.6,2328.0,88.8,2591.0,,,83.0,2570.0,94.0,2426.0
"Cobb, Alex",502171,2023,20.3,5.7,454,7,1,3.87,,1603,12.8,37.3,1001,534,46.8,21.7,65.9,95.6,2108.0,5.1,86.2,2623.0,,,83.6,2668.0,94.5,2085.0,,,89.5,1565.0,,,94.5,2085.0
"Gausman, Kevin",592332,2023,31.1,7.2,555,12,0,3.16,,2025,19.9,45.8,1562,313,46.9,28.9,63.4,94.7,2278.0,10.2,84.0,2236.0,,,,,92.6,2140.0,,,86.3,1787.0,77.6,2237.0,94.6,2278.0
"Brieske, Beau",689225,2023,20.4,7.9,105,2,0,3.6,,404,15.0,34.9,372,102,45.0,21.9,65.1,96.7,2440.0,16.3,87.3,2199.0,88.8,2028.0,,,95.9,2421.0,,,,,,,96.4,2433.0
"Quintana, Jose",500779,2023,18.8,7.5,227,3,0,3.57,,766,12.4,37.0,695,251,43.1,21.6,64.6,90.2,2083.0,,,,85.8,1319.0,77.1,2255.0,90.4,2083.0,,,,,,,90.3,2083.0
"Adon, Joan",672851,2023,20.0,10.0,155,2,0,6.45,,578,15.3,35.7,491,293,47.8,21.8,61.7,94.5,2221.0,11.3,87.3,2144.0,88.1,2022.0,80.8,2414.0,94.2,2187.0,,,,,,,94.5,2213.0
"Harvey, Hunter",640451,2023,28.5,5.5,182,4,0,2.82,,644,21.8,38.0,578,205,53.3,26.3,61.5,98.3,2078.0,13.9,86.6,2354.0,,,83.1,2052.0,,,,,89.5,1081.0,,,98.3,2078.0
"Senzatela, Antonio",622608,2023,13.3,6.7,23,0,0,4.7,,73,18.4,37.5,66,35,53.3,21.1,73.3,94.0,2100.0,27.5,85.7,2061.0,87.1,2045.0,78.9,2225.0,,,,,,,,,94.0,2100.0
"Lucas, Easton",687922,2023,20.0,11.4,20,0,0,8.1,,89,20.0,35.0,101,9,47.3,24.3,61.8,93.6,2097.0,6.1,84.5,2047.0,85.8,1722.0,,,,,89.1,2070.0,,,81.8,2191.0,92.6,2091.0
"Minter, A.J.",621345,2023,31.5,8.1,194,3,0,3.76,,698,20.7,55.1,914,0,48.9,31.4,61.2,95.8,2426.0,,,,86.6,1637.0,,,,,89.4,2558.0,,,,,92.9,2485.0
"Covey, Dylan",592229,2023,15.7,8.9,129,1,0,3.77,,458,9.6,28.2,501,159,46.5,15.9,65.8,95.0,2046.0,21.6,87.7,2230.0,85.9,1743.0,,,95.1,2068.0,92.4,2208.0,86.7,1068.0,84.8,2453.0,94.1,2123.0
"Foley, Jason",671345,2023,19.9,5.4,207,3,0,2.61,,690,11.9,29.8,725,182,50.1,17.9,63.5,97.9,1923.0,17.4,88.9,2223.0,91.6,1629.0,,,97.2,2023.0,,,,,,,97.2,2023.0
"Holderman, Colin",670059,2023,24.2,8.3,168,0,0,3.86,,587,15.3,44.9,655,0,50.5,23.2,62.2,97.8,2182.0,,,,,,,,97.9,2217.0,92.3,2411.0,,,84.5,2499.0,96.3,2273.0
"Kelly, Zack",677161,2023,14.0,18.6,28,0,0,3.86,,105,21.3,25.9,90,25,42.5,23.0,46.5,94.5,2154.0,13.8,85.7,2564.0,82.3,2286.0,,,,,87.1,2501.0,,,85.1,2590.0,94.0,2178.0
"Mears, Nick",683232,2023,24.1,16.1,58,0,0,3.72,,218,14.4,42.6,217,143,46.7,23.2,58.6,95.8,2187.0,17.7,85.1,2486.0,89.5,2033.0,80.4,2438.0,,,,,,,,,95.8,2187.0
"McGee, Easton",668834,2023,9.1,4.5,20,0,0,0.0,,45,14.3,42.9,36,25,59.4,20.0,59.1,90.0,2288.0,14.1,81.6,2053.0,85.1,1741.0,77.2,2165.0,90.7,2134.0,87.2,2344.0,,,78.4,2159.0,90.2,2214.0
"Alexander, Scott",518397,2023,14.9,5.3,145,7,0,4.66,,475,11.6,43.0,525,111,53.2,20.2,61.7,92.2,2291.0,16.0,83.0,2532.0,85.9,1530.0,,,92.8,2225.0,,,,,,,92.8,2225.0
