"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Gonzales, Marco",594835,2024,15.2,7.3,101,1,0,4.54,,372,11.6,30.8,352,55,49.5,17.8,73.5,89.7,2089.0,,,,80.2,2134.0,79.0,2139.0,90.1,2079.0,85.7,2037.0,,,,,88.3,2069
"Winn, Cole",668390,2024,18.2,5.2,52,0,0,7.79,,195,22.2,35.0,142,84,53.5,25.7,74.0,95.4,2400.0,26.6,87.9,2576.0,,,81.8,2815.0,94.7,2306.0,,,86.8,1560.0,,,95.3,2386
"Stripling, Ross",548389,2024,12.9,5.8,256,2,0,6.01,,897,12.6,27.1,820,299,51.5,16.9,66.9,91.7,2144.0,13.4,84.7,2347.0,82.7,1668.0,76.3,2476.0,90.2,2032.0,87.5,2245.0,,,,,90.2,2145
"Zeferjahn, Ryan",666171,2024,28.1,9.4,51,0,0,2.12,,135,23.7,51.7,170,4,51.9,31.4,60.3,97.3,2105.0,1.4,88.7,2472.0,,,70.2,2287.0,,,90.4,2266.0,,,83.3,2690.0,93.4,2196
"Farmer, Buck",571656,2024,23.4,9.7,213,3,0,3.04,,744,17.4,43.3,516,407,47.5,26.1,63.6,92.7,2362.0,34.8,82.2,2790.0,86.8,1792.0,,,92.5,2356.0,,,,,,,92.6,2359
"Thompson, Zack",668868,2024,24.1,9.6,51,0,0,9.53,,205,15.5,39.6,113,132,49.8,24.0,66.3,90.7,1766.0,27.4,82.8,2018.0,,,73.5,2660.0,,,,,,,,,90.7,1766
"Banda, Anthony",607455,2024,23.9,8.6,149,3,0,3.08,,510,17.9,58.8,457,219,51.0,30.0,62.3,96.1,2184.0,28.3,85.7,2399.0,90.0,1670.0,,,96.1,2105.0,,,,,,,96.1,2152
"Díaz, Edwin",621242,2024,38.9,9.3,161,6,0,3.52,,581,28.6,57.9,475,437,48.2,38.1,63.0,97.5,2349.0,47.9,89.6,2296.0,,,,,,,,,,,,,97.5,2349
"Houser, Adrian",605288,2024,14.6,10.4,208,1,0,5.84,,711,11.7,38.2,693,294,51.2,18.2,60.2,93.6,2213.0,17.3,83.2,2202.0,84.1,1541.0,79.6,1987.0,92.5,2073.0,,,,,,,92.8,2112
"Castillo, Diego",650895,2024,14.0,18.6,30,0,0,2.7,,102,14.3,38.5,62,111,53.7,18.4,51.2,96.4,2030.0,62.7,86.9,2370.0,89.8,1531.0,,,95.1,2056.0,,,,,,,95.5,2049
"McKenzie, Triston",663474,2024,21.8,14.4,227,3,0,5.11,,774,12.4,52.0,683,621,48.2,23.1,52.9,91.1,2229.0,21.0,85.4,2167.0,,,77.7,2212.0,,,,,,,,,91.1,2229
"Warren, Austin",681810,2024,16.7,11.9,32,0,0,1.69,,113,17.2,26.3,105,0,53.2,19.3,59.5,94.0,2332.0,,,,,,,,93.8,2211.0,89.1,2451.0,,,83.3,2778.0,92.9,2302
"Clevinger, Mike",605182,2024,19.2,11.5,48,0,0,6.75,,191,25.3,29.5,171,10,50.5,26.6,60.3,93.4,2364.0,,,,86.0,1498.0,76.6,2178.0,92.8,2265.0,84.3,2424.0,,,78.6,2341.0,91.6,2360
"King, John",667463,2024,15.3,5.6,180,3,0,2.85,,580,10.9,32.6,517,103,51.0,17.5,70.6,93.7,2225.0,12.0,83.5,2706.0,84.4,1635.0,,,93.5,2184.0,,,,,,,93.5,2185
"Brooks, Aaron",605156,2024,10.1,6.7,80,0,0,5.06,,261,9.2,45.0,211,138,48.6,19.9,64.7,92.1,1998.0,32.5,85.2,2500.0,85.0,1806.0,79.5,2242.0,92.0,1888.0,,,,,,,92.0,1946
"Ashby, Aaron",676879,2024,27.7,8.4,85,1,0,2.86,,317,11.1,54.1,226,159,50.4,26.3,64.7,96.9,2215.0,13.6,83.2,2541.0,88.8,1775.0,82.2,2636.0,96.2,2120.0,,,,,,,96.2,2124
"Reynolds, Sean",669308,2024,42.9,10.2,33,0,0,0.82,,137,30.6,54.3,110,98,44.9,39.2,61.2,96.9,2444.0,43.6,88.1,2416.0,90.5,1643.0,,,,,,,,,83.7,2472.0,96.9,2444
"Vines, Darius",670241,2024,13.6,6.1,41,0,0,8.56,,165,11.0,60.0,129,48,50.6,22.3,65.2,90.8,2226.0,13.2,82.4,2411.0,81.5,1491.0,78.4,2664.0,,,83.7,2401.0,,,,,89.1,2269
"Valdez, Framber",664285,2024,24.0,7.8,529,15,0,2.91,,1645,14.4,54.5,1219,925,49.8,27.2,61.9,94.8,2160.0,4.3,85.1,2564.0,89.9,1677.0,79.7,2905.0,94.1,2153.0,,,,,,,94.1,2153
"Soriano, José",667755,2024,20.7,9.6,339,6,0,3.42,,1089,13.4,43.7,1060,536,47.1,23.7,56.2,98.8,2180.0,5.5,91.5,2290.0,,,86.4,2454.0,97.7,1888.0,,,92.8,1443.0,,,98.0,1958
"Winder, Josh",680739,2024,26.3,2.6,27,0,0,3.0,,87,25.6,46.4,50,29,37.6,34.3,63.2,95.2,2108.0,20.6,86.4,2281.0,89.2,1377.0,,,95.3,1883.0,,,,,84.2,2619.0,95.2,2068
"Brito, Jhony",666745,2024,15.7,5.4,131,1,0,4.12,,407,18.8,19.4,321,65,52.9,19.0,62.0,96.4,2139.0,8.9,86.7,2057.0,89.8,1760.0,81.3,2112.0,96.3,2131.0,,,,,82.8,2237.0,96.3,2135
"Greene, Hunter",668881,2024,27.7,9.3,451,9,0,2.75,,1647,22.0,48.3,1416,933,49.4,29.7,62.2,97.6,2378.0,34.6,86.8,2378.0,,,81.1,2377.0,100.0,2968.0,,,87.0,1202.0,,,97.6,2379
"Megill, Tylor",656731,2024,27.0,9.5,234,4,0,4.04,,870,19.7,47.6,966,255,48.6,28.6,58.2,95.7,2218.0,11.0,85.5,2279.0,87.2,1580.0,78.1,2384.0,94.6,2136.0,90.0,2149.0,84.7,702.0,80.5,2489.0,94.4,2193
"Stratton, Chris",608717,2024,17.1,12.8,175,4,0,5.55,,601,14.7,34.6,467,425,47.6,20.6,60.2,91.8,2405.0,20.6,86.1,2802.0,85.1,2064.0,79.2,3106.0,91.7,2315.0,,,,,83.6,3094.0,91.8,2388
"Montero, Rafael",606160,2024,14.0,11.6,115,1,0,4.7,,406,12.4,28.3,473,51,42.2,17.9,55.5,95.4,2425.0,7.5,86.2,2424.0,91.0,2090.0,,,94.8,2279.0,,,,,,,95.2,2375
"Ellard, Fraser",686642,2024,25.7,11.9,72,2,0,3.75,,260,19.2,40.7,314,100,48.8,25.5,50.5,95.1,2572.0,23.1,85.8,2417.0,90.1,1913.0,,,93.2,2328.0,91.6,2392.0,,,,,94.5,2522
"Petersen, Michael",656848,2024,15.6,12.2,59,3,0,5.95,,234,15.0,30.9,352,1,49.6,19.7,69.7,97.1,2265.0,0.3,84.4,2134.0,89.8,1720.0,,,95.9,2292.0,88.1,2139.0,,,,,94.2,2224
"Bigge, Hunter",685801,2024,32.9,6.8,52,0,0,2.6,,195,24.3,57.8,177,111,49.7,34.0,65.8,97.5,2370.0,29.3,89.6,2272.0,,,82.2,2212.0,97.9,2340.0,,,,,85.0,2399.0,97.5,2370
"Nittoli, Vinny",657697,2024,17.4,4.3,36,0,0,1.5,,118,21.7,48.1,106,15,50.0,29.2,69.6,,,,,,86.9,1899.0,81.3,2650.0,90.8,2246.0,89.2,2569.0,,,82.2,2683.0,89.3,2560
"Ginn, J.T.",669372,2024,20.4,6.3,102,1,0,4.24,,320,17.3,62.7,279,161,51.2,28.3,56.7,93.0,1990.0,31.3,85.4,2174.0,87.0,1508.0,,,92.9,1999.0,91.4,2037.0,,,,,92.9,1999
"Arrighetti, Spencer",681293,2024,27.1,10.3,435,7,0,4.53,,1612,18.9,50.3,1519,501,50.8,27.7,61.9,94.1,2306.0,0.1,82.9,2562.0,85.5,1675.0,78.4,2811.0,94.1,2298.0,88.1,2498.0,,,80.8,2800.0,92.2,2368
"Hoeing, Bryan",663773,2024,20.5,6.7,161,2,0,2.18,,509,14.9,40.2,442,179,51.7,22.5,62.4,94.4,2059.0,22.9,83.0,2188.0,,,,,93.9,1961.0,,,86.8,1011.0,,,93.9,1969
"Hill, Jaden",677955,2024,13.3,8.9,32,0,0,5.06,,98,15.0,46.2,82,27,54.3,20.5,66.7,96.7,2286.0,17.9,87.1,2429.0,85.2,1691.0,,,96.8,2240.0,,,,,,,96.8,2248
"Grove, Michael",675627,2024,25.0,7.4,153,4,0,5.12,,527,16.6,49.2,330,497,50.2,26.6,57.4,94.0,2429.0,53.1,86.9,2380.0,,,79.9,2593.0,96.0,2302.0,93.0,2415.0,,,,,94.7,2353
"Pop, Zach",647315,2024,15.8,9.1,145,2,0,5.59,,474,14.6,35.9,635,108,45.2,22.1,57.6,96.1,2296.0,14.5,86.2,2613.0,,,,,96.2,2223.0,93.6,2228.0,,,,,95.8,2224
"Lynch IV, Daniel",663738,2024,22.3,8.6,130,2,0,3.32,,408,17.3,58.2,290,207,51.3,28.3,60.0,92.9,2207.0,26.8,85.9,2295.0,84.7,1624.0,80.4,2239.0,92.7,2103.0,89.6,2156.0,,,,,92.9,2183
"Martinez, Nick",607259,2024,20.4,3.2,427,10,0,3.1,,1435,16.2,37.7,1282,383,51.4,23.1,67.7,92.6,2342.0,6.1,84.9,2428.0,80.1,2105.0,80.8,2595.0,92.0,2310.0,89.1,2374.0,,,,,91.2,2344
"Verlander, Justin",434378,2024,18.7,6.8,271,5,0,5.48,,1033,17.2,32.1,769,651,50.4,21.3,58.3,93.5,2395.0,19.3,86.7,2442.0,84.0,1779.0,77.6,2685.0,91.2,2444.0,,,,,,,93.5,2395
"Bruihl, Justin",677865,2024,18.5,3.7,17,0,0,9.53,,72,11.8,44.0,58,0,46.5,25.4,81.5,,,,,,,,,,90.4,2207.0,88.0,2460.0,,,78.9,2606.0,89.2,2329
"Iglesias, Raisel",628452,2024,26.3,5.0,208,6,0,1.95,,637,23.5,45.5,451,192,48.3,31.5,64.8,95.6,2296.0,20.7,84.2,2644.0,89.5,2044.0,,,95.5,2320.0,,,,,,,95.5,2305
"Oller, Adam",670124,2024,19.0,11.6,127,2,0,5.31,,426,12.5,40.4,365,112,46.5,21.5,59.3,93.8,2201.0,0.8,86.2,2362.0,86.9,1457.0,81.5,2228.0,93.4,2083.0,,,,,,,93.7,2180
"Leibrandt, Brandon",605335,2024,15.6,6.3,19,0,0,9.95,,78,15.2,57.1,38,32,53.8,25.0,78.1,88.7,2134.0,27.4,83.9,2318.0,78.5,1219.0,,,88.9,2034.0,,,,,77.7,2537.0,88.8,2100
"Zulueta, Yosver",691172,2024,29.0,10.1,49,0,0,4.96,,175,8.0,50.0,190,92,44.3,21.6,55.1,95.8,2178.0,32.2,87.1,2800.0,88.4,2145.0,,,96.3,2178.0,,,,,86.2,2872.0,96.3,2178
"Lorenzen, Michael",547179,2024,18.1,11.0,391,7,0,3.31,,1282,16.8,38.2,1220,348,47.6,22.8,61.1,93.8,2386.0,8.7,85.2,2669.0,84.6,2020.0,81.7,2609.0,93.6,2250.0,90.1,2571.0,,,82.0,2630.0,93.1,2368
"Ottavino, Adam",493603,2024,28.6,9.4,168,2,0,4.34,,652,19.5,40.6,549,29,51.9,25.7,61.2,93.2,2366.0,2.1,82.9,2840.0,87.2,1745.0,77.9,2910.0,92.1,2199.0,87.8,2667.0,,,78.9,2721.0,91.5,2324
"Williams, Gavin",668909,2024,23.8,9.6,228,3,0,4.86,,880,19.1,38.6,870,424,50.3,24.8,62.7,96.6,2311.0,11.2,88.6,2324.0,89.2,2043.0,79.5,2381.0,,,91.6,2324.0,,,,,95.7,2314
"Kolek, Stephen",663568,2024,18.5,5.7,140,3,0,5.21,,533,14.8,39.2,583,78,54.2,21.1,64.9,95.8,2257.0,9.8,88.2,2458.0,88.7,1792.0,,,95.2,2213.0,92.4,2346.0,,,83.7,2481.0,94.6,2255
"Baz, Shane",669358,2024,21.6,8.5,238,4,0,3.06,,787,16.6,52.2,578,504,53.0,24.6,62.7,95.6,2419.0,21.3,87.3,2256.0,88.1,1787.0,83.6,2684.0,,,,,,,,,95.6,2419
"Detmers, Reid",672282,2024,27.9,9.7,262,4,0,6.7,,1021,21.4,47.2,729,608,50.2,29.2,62.9,93.8,2133.0,24.5,86.2,2243.0,84.7,1522.0,75.0,2469.0,93.8,2038.0,,,,,,,93.8,2125
"Cabrera, Edward",665795,2024,25.7,11.8,289,4,0,4.95,,1064,16.1,51.9,644,524,46.4,28.0,60.9,96.2,2249.0,8.4,89.3,2357.0,93.0,1632.0,84.8,2509.0,96.6,2180.0,,,,,,,96.3,2231
"Hjelle, Sean",663546,2024,22.3,4.2,242,3,0,3.9,,822,12.6,43.3,793,416,51.2,21.4,68.7,,,,,,,,85.8,1968.0,94.6,2222.0,92.1,2259.0,,,,,94.3,2228
"Castillo, Luis",622491,2024,24.3,6.5,526,11,0,3.64,,1881,17.9,43.4,1811,639,48.8,25.9,64.7,95.6,2155.0,22.4,85.7,2296.0,88.1,1894.0,,,95.6,2008.0,,,,,,,95.6,2112
"Díaz, Jhonathan",646242,2024,17.0,6.4,29,0,0,4.66,,109,8.9,31.8,85,55,50.6,15.4,72.3,90.2,2129.0,21.1,78.6,2679.0,81.1,1841.0,73.1,2771.0,88.5,2140.0,,,,,,,89.5,2134
"Schmidt, Clarke",657376,2024,26.3,8.5,256,5,0,2.85,,908,22.1,44.7,815,288,47.3,29.4,62.3,93.9,2599.0,3.2,85.0,3063.0,87.4,2456.0,83.7,3068.0,94.3,2536.0,92.4,2713.0,,,85.2,3032.0,93.1,2647
"Vesia, Alex",681911,2024,33.1,12.5,199,5,0,1.76,,695,26.3,43.5,701,352,48.0,31.3,60.0,93.4,2399.0,31.7,85.0,2409.0,85.5,1568.0,,,93.3,2630.0,,,,,,,93.4,2399
"Bachar, Lake",669199,2024,27.5,10.0,28,0,0,3.86,,96,14.9,52.2,77,0,44.7,27.1,50.0,94.2,2718.0,,,,,,,,,,,,85.5,1562.0,84.7,2890.0,94.2,2718
"Morton, Charlie",450203,2024,23.8,9.3,496,8,0,4.19,,1764,16.1,48.5,1301,1183,48.6,26.1,59.5,94.1,2249.0,,,,85.0,2172.0,81.5,3085.0,93.6,2130.0,88.5,2445.0,,,,,93.0,2256
"Williams, Devin",642207,2024,43.2,12.5,65,1,0,1.25,,242,31.4,56.3,215,0,44.2,40.0,56.3,94.7,2356.0,,,,84.4,2720.0,,,,,90.3,2463.0,,,,,94.6,2359
"Mlodzinski, Carmen",669387,2024,22.0,9.1,152,5,0,3.38,,549,19.3,42.6,521,230,48.6,26.1,62.5,96.2,2289.0,26.6,87.5,2574.0,88.6,1959.0,,,,,92.5,2437.0,,,84.9,2651.0,94.9,2339
"Borucki, Ryan",621366,2024,25.5,7.8,33,0,0,7.36,,113,18.2,62.5,43,92,45.4,34.5,62.7,,,52.9,88.2,2301.0,84.7,1934.0,,,94.0,2329.0,,,,,83.3,2484.0,94.0,2329
"Carasiti, Matt",571539,2024,16.3,7.0,26,0,0,10.38,,114,9.8,30.4,117,0,54.7,15.5,67.4,94.6,2156.0,,,,,,,,94.2,1990.0,87.6,2069.0,,,,,92.6,2053
"Herget, Jimmy",623474,2024,28.8,5.8,37,0,0,4.38,,130,25.0,34.5,82,19,51.9,27.8,61.5,92.2,2325.0,10.1,84.0,2636.0,86.3,1596.0,,,91.1,2301.0,,,,,77.9,2930.0,91.5,2310
"Pfaadt, Brandon",694297,2024,24.3,5.5,545,11,0,4.71,,1868,17.1,46.4,1550,148,52.5,25.4,70.7,93.8,2557.0,,,,87.5,2074.0,80.8,2599.0,93.7,2398.0,,,89.6,1641.0,84.8,2838.0,93.8,2493
"Herrin, Tim",682120,2024,26.5,9.7,197,5,0,1.92,,666,18.9,50.3,375,636,50.1,29.3,62.1,95.5,2405.0,27.6,87.6,2276.0,,,81.6,2393.0,93.9,2221.0,,,,,,,95.0,2342
"Ashcraft, Graham",668933,2024,16.3,7.7,232,5,0,5.24,,843,13.2,46.6,863,429,50.0,22.1,56.0,,,32.0,88.4,2830.0,91.0,1919.0,,,94.8,2368.0,95.6,2415.0,,,,,95.4,2403
"Manaea, Sean",640455,2024,24.9,8.5,545,12,0,3.47,,1947,19.0,43.9,1889,190,51.1,26.1,59.8,92.2,2014.0,6.3,85.1,2054.0,85.3,1502.0,,,92.4,2038.0,88.5,2041.0,,,77.7,2169.0,91.9,2026
"Castellanos, Humberto",528748,2024,14.6,8.3,31,0,0,5.23,,117,15.9,14.8,136,27,48.9,15.6,50.0,89.5,2039.0,,,,85.2,1235.0,78.2,2396.0,90.6,1921.0,87.1,2013.0,,,,,89.1,1978
"Cronin, Declan",686539,2024,23.5,8.5,211,3,0,4.35,,704,17.0,54.1,524,564,51.9,26.6,58.7,93.9,2650.0,51.5,87.1,2770.0,,,,,93.4,2581.0,,,,,82.0,2261.0,93.4,2591
"Springs, Jeffrey",605488,2024,26.1,7.7,99,2,0,3.27,,361,19.5,48.0,254,114,43.5,29.9,65.5,89.8,2127.0,20.2,82.9,2131.0,79.6,1383.0,,,,,85.4,2056.0,,,78.3,2250.0,89.6,2123
"Zastryzny, Rob",642239,2024,17.2,3.4,23,1,0,1.17,,82,23.5,42.9,106,0,50.8,29.2,79.3,91.5,2504.0,,,,82.2,1935.0,,,,,86.7,2503.0,,,80.9,2330.0,88.9,2503
"Bradley, Taj",671737,2024,26.6,8.1,414,8,0,4.11,,1482,18.8,47.2,1473,205,49.3,27.4,62.5,96.4,2304.0,,,,,,79.1,2524.0,,,90.9,2265.0,90.9,1485.0,,,94.4,2291
"Núñez, Dedniel",673380,2024,35.6,5.9,105,2,0,2.31,,379,23.6,59.8,248,256,54.7,34.7,73.9,96.3,2520.0,48.9,87.5,2607.0,93.2,2034.0,84.1,2764.0,,,,,,,,,96.3,2520
"Contreras, Roansy",672710,2024,18.8,10.4,205,2,0,4.35,,692,13.2,40.1,512,370,51.2,20.9,59.0,94.7,2328.0,25.0,85.0,2421.0,89.0,1975.0,77.9,2639.0,94.5,2257.0,,,,,82.9,2523.0,94.7,2312
"Carrasco, Carlos",471911,2024,19.9,7.4,311,3,0,5.64,,1097,11.4,43.9,717,529,45.8,22.7,62.6,91.7,2181.0,24.3,83.9,2472.0,86.8,1342.0,80.4,2742.0,91.0,2113.0,,,,,80.1,2489.0,91.4,2153
"Crawford, Kutter",676710,2024,23.1,6.7,551,9,0,4.36,,1912,17.2,44.3,1857,202,52.5,25.3,63.6,92.6,2505.0,,,,,,77.3,2198.0,,,87.5,2493.0,82.4,1102.0,80.8,2271.0,90.1,2499
"Gibson, Kyle",502043,2024,20.9,9.4,509,8,0,4.24,,1651,14.6,47.5,1681,239,44.1,25.9,57.6,91.4,2232.0,,,,84.9,1712.0,78.3,2387.0,90.7,2027.0,88.6,2336.0,,,80.7,2402.0,90.1,2180
"Marte, Yunior",628708,2024,18.1,11.8,78,0,0,6.92,,289,14.4,39.7,251,201,45.4,23.1,53.5,97.2,2398.0,41.7,85.4,2609.0,,,,,96.2,2369.0,91.7,2260.0,90.1,2259.0,,,96.4,2375
"Lodolo, Nick",666157,2024,24.7,7.5,346,9,0,4.76,,1187,18.0,49.1,1048,509,50.0,28.1,66.5,94.2,2331.0,,,,88.1,2005.0,81.7,2629.0,94.1,2349.0,,,,,,,94.1,2340
"Sands, Cole",663485,2024,29.1,4.1,214,9,0,3.28,,769,19.8,41.9,793,163,51.0,26.6,65.1,95.7,2295.0,,,,,,82.4,2785.0,94.6,2210.0,90.8,2468.0,87.8,1426.0,,,93.4,2357
"Cousins, Jake",664776,2024,34.2,12.9,114,2,0,2.37,,406,15.2,60.2,221,423,41.8,35.8,64.3,94.9,2248.0,65.7,82.1,2622.0,,,,,95.1,2360.0,,,,,,,95.1,2358
"Eisert, Brandon",685126,2024,7.7,15.4,20,0,0,4.05,,65,11.4,33.3,40,45,46.4,18.0,50.0,91.2,2097.0,39.1,84.8,2186.0,85.3,1276.0,82.8,2362.0,,,,,,,,,91.2,2097
"Jax, Griffin",643377,2024,34.4,5.4,213,5,0,2.03,,740,24.4,60.8,424,66,50.1,37.8,71.3,97.1,2486.0,,,,92.3,1884.0,86.5,3079.0,96.7,2451.0,,,,,88.8,3063.0,97.0,2478
"Miller, Ryan",668943,2024,19.0,13.8,39,0,0,4.15,,142,14.0,38.5,93,89,57.1,19.6,57.1,93.6,2146.0,40.6,86.3,2382.0,,,,,,,,,,,79.8,2342.0,93.6,2146
"France, J.P.",641585,2024,18.2,9.9,76,0,0,7.46,,270,22.1,33.3,256,90,44.0,25.5,57.0,92.2,2366.0,,,,82.3,1984.0,74.2,2537.0,91.2,2339.0,86.8,2784.0,,,78.5,2627.0,89.8,2546
"Berroa, Prelander",672860,2024,31.3,15.7,57,1,0,3.32,,213,18.1,65.5,151,196,45.1,34.4,51.2,97.6,2362.0,56.3,87.7,2452.0,90.2,2475.0,,,,,,,,,,,97.6,2362
"Bazardo, Eduard",660825,2024,30.6,8.3,83,2,0,4.88,,283,19.7,47.1,203,0,48.5,29.0,65.7,94.4,2102.0,,,,,,,,94.2,2139.0,,,90.9,1752.0,82.7,2529.0,94.3,2117
"Curry, Xzavion",675540,2024,16.3,4.1,128,2,0,4.64,,427,16.5,35.4,316,308,53.5,21.1,61.6,92.1,2090.0,34.3,84.6,2423.0,88.1,1569.0,73.9,2433.0,,,,,84.6,1106.0,80.6,2494.0,92.1,2090
"Wingenter, Trey",622259,2024,14.3,9.5,25,0,0,9.72,,110,26.2,43.5,89,81,50.3,30.7,61.9,97.1,2141.0,45.3,86.3,2121.0,,,,,,,,,89.1,1342.0,,,97.1,2141
"Wesneski, Hayden",669713,2024,23.7,7.4,203,3,0,3.86,,690,11.4,53.6,608,0,48.6,25.7,67.5,94.6,2114.0,,,,87.1,1583.0,,,93.5,2066.0,88.1,2499.0,,,82.4,2647.0,93.3,2164
"Avila, Nick",687014,2024,25.5,5.5,35,1,0,8.49,,144,12.3,48.5,177,48,47.6,22.8,60.0,94.5,2212.0,4.0,83.0,2328.0,,,79.7,2325.0,93.5,2215.0,87.4,2305.0,,,,,91.5,2250
"Vodnik, Victor",680767,2024,20.3,11.6,221,5,0,4.28,,805,15.4,39.2,849,270,48.3,21.8,56.6,98.0,2279.0,20.1,84.6,2268.0,90.1,1828.0,,,95.5,2369.0,,,,,,,97.9,2279
"Newcomb, Sean",656794,2024,15.6,17.8,30,1,0,6.3,,103,11.7,50.0,109,30,48.1,19.7,46.7,93.7,2376.0,,,,85.2,1509.0,79.4,2899.0,93.1,2239.0,,,,,,,93.6,2349
"Allard, Kolby",663465,2024,19.7,6.8,81,2,0,5.0,,288,16.9,35.8,277,53,53.7,21.6,71.8,90.0,2041.0,,,,82.0,1591.0,71.7,1886.0,90.4,1967.0,84.4,2111.0,,,,,88.5,2054
"Holton, Tyler",663947,2024,21.8,4.8,283,7,0,2.19,,888,17.0,38.3,859,20,49.0,24.5,63.7,92.0,2294.0,,,,83.6,1663.0,79.2,2664.0,91.6,2226.0,87.6,2363.0,,,80.6,2649.0,90.0,2300
"Ryan, Ryder",656924,2024,18.3,9.7,62,1,0,5.66,,227,14.4,44.4,190,149,51.3,23.5,59.1,94.1,2354.0,43.8,83.8,2344.0,89.1,1624.0,,,94.1,2308.0,,,,,,,94.1,2320
"Long, Sam",669674,2024,25.0,9.7,128,3,0,3.16,,447,18.2,49.5,270,372,47.7,27.8,62.5,94.3,2346.0,30.8,85.5,2306.0,,,77.7,2594.0,95.3,2325.0,,,87.6,1731.0,,,94.3,2346
"Tonkin, Michael",543859,2024,25.0,8.8,238,4,0,3.63,,898,17.1,35.9,779,504,46.5,23.7,64.6,93.2,2344.0,35.5,83.9,2271.0,,,,,92.5,2281.0,,,,,80.7,2379.0,92.9,2325
"Bassitt, Chris",605135,2024,22.2,9.2,513,10,0,4.16,,1881,17.0,34.2,1922,536,50.1,21.7,62.4,92.6,2162.0,4.4,82.5,2376.0,84.5,1930.0,71.0,2290.0,92.5,2101.0,89.6,2240.0,84.1,1267.0,74.1,2341.0,91.6,2148
"McCaughan, Darren",670766,2024,14.4,7.7,126,0,0,6.21,,456,13.0,23.7,364,0,53.6,15.5,65.1,89.4,2147.0,,,,81.1,1367.0,,,89.0,2095.0,,,,,81.9,2540.0,89.2,2115
"Cortes, Nestor",641482,2024,22.8,5.5,523,9,0,3.77,,1854,20.1,35.6,2098,27,50.6,24.2,58.9,92.1,2309.0,0.9,81.6,2434.0,83.6,1406.0,,,90.0,2239.0,87.5,2411.0,,,78.0,2577.0,90.3,2346
"Ober, Bailey",641927,2024,26.9,6.1,536,12,0,3.98,,1821,22.9,41.7,1028,557,49.8,29.0,67.4,91.7,2303.0,19.4,86.2,2071.0,83.4,2038.0,76.1,2094.0,,,,,,,80.3,2018.0,91.7,2303
"Nance, Tommy",667297,2024,20.4,9.7,66,0,0,4.09,,214,9.6,60.9,118,204,47.8,26.4,58.1,95.1,2360.0,25.8,87.4,2643.0,,,84.6,2866.0,94.5,2360.0,,,,,,,94.5,2360
"Alzolay, Adbert",640470,2024,17.3,8.0,52,1,0,4.67,,206,14.9,38.5,172,155,45.6,22.9,61.3,94.7,2326.0,47.1,87.2,2496.0,87.1,1852.0,,,94.3,2192.0,90.6,2507.0,,,,,93.9,2294
"Stratton, Hunter",676702,2024,20.9,4.4,113,2,0,3.58,,394,19.3,45.3,440,147,50.1,27.4,62.0,95.5,2608.0,25.0,84.1,2691.0,,,,,95.3,2525.0,92.0,2695.0,,,,,93.8,2649
"Stroman, Marcus",573186,2024,16.7,8.9,464,10,0,4.31,,1626,11.2,38.5,1500,494,43.7,20.4,59.1,90.0,2300.0,16.0,85.3,2654.0,,,76.2,2511.0,90.0,2244.0,88.1,2531.0,83.3,1917.0,,,89.4,2340
"Senzatela, Antonio",622608,2024,13.0,14.8,37,0,0,6.57,,127,12.7,35.0,128,64,50.0,17.6,66.7,94.7,2187.0,22.5,86.6,2208.0,87.1,2157.0,79.7,2330.0,95.4,2132.0,,,,,,,94.7,2185
"Sandoval, Patrick",663776,2024,22.9,9.9,239,2,0,5.08,,908,18.4,46.2,482,487,50.2,26.5,55.5,93.7,2035.0,24.7,87.8,2545.0,82.9,1699.0,76.3,2751.0,93.7,1961.0,,,,,81.3,2779.0,93.7,1996
"Varland, Gus",681402,2024,23.5,7.0,79,1,0,3.42,,301,18.0,46.9,258,174,56.0,24.5,60.5,95.3,2370.0,38.2,88.7,2256.0,89.7,1563.0,,,94.5,2262.0,,,,,,,95.3,2368
"Domínguez, Seranthony",622554,2024,26.7,8.2,176,3,0,4.45,,660,17.0,51.1,623,232,49.9,26.4,58.8,97.7,2400.0,21.8,89.6,2438.0,91.5,1908.0,,,98.0,2306.0,,,,,87.0,2486.0,97.8,2372
"Wheeler, Zack",554430,2024,28.5,6.6,600,16,0,2.57,,2056,21.4,39.7,2194,317,49.4,27.5,64.0,95.3,2431.0,,,,,,81.8,2716.0,94.6,2271.0,91.1,2531.0,86.2,1555.0,85.0,2571.0,94.5,2401
"Liberatore, Matthew",669461,2024,21.2,7.8,258,3,0,4.4,,905,18.0,47.4,834,461,54.3,25.1,64.2,94.7,2116.0,27.5,87.4,2705.0,87.9,1672.0,78.2,2865.0,95.4,2140.0,91.4,2537.0,,,,,94.3,2212
