"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Castano, Daniel",641447,2022,12.8,5.8,107,1,0,4.04,,387,12.9,29.4,341,162,52.7,17.6,64.7,92.1,2246.0,28.1,81.2,2437.0,84.1,1769.0,,,89.5,2164.0,86.5,2388.0,,,,,87.9,2335
"Chafin, Andrew",605177,2022,27.6,7.8,172,2,0,2.83,,568,15.8,54.0,609,287,42.0,31.7,63.4,91.6,2148.0,31.9,82.9,2485.0,84.7,1759.0,,,91.6,2100.0,,,,,,,91.6,2120
"Coleman, Dylan",669395,2022,24.6,12.8,204,5,0,2.78,,720,24.3,45.7,693,161,46.6,31.2,54.3,97.6,2450.0,13.4,85.9,2532.0,,,,,98.0,2312.0,,,,,82.1,2439.0,97.6,2448
"Bard, Luke",572703,2022,13.6,11.9,45,1,0,1.8,,146,20.0,38.2,127,103,46.9,25.7,64.4,94.0,2570.0,22.8,86.3,2733.0,85.8,1795.0,78.1,2744.0,,,89.9,2686.0,,,,,92.6,2609
"Minor, Mike",501985,2022,16.7,8.8,294,4,0,6.06,,1109,13.7,33.6,728,617,47.9,20.1,60.2,90.4,2471.0,24.9,85.4,2699.0,84.2,2175.0,79.2,2437.0,90.1,2550.0,,,,,,,90.4,2472
"Loáisiga, Jonathan",642528,2022,18.2,9.4,144,2,0,4.13,,500,17.6,36.6,493,154,42.8,25.7,61.9,98.0,2423.0,,,,89.9,1943.0,86.9,2624.0,98.0,2317.0,,,,,,,98.0,2320
"Detmers, Reid",672282,2022,22.6,8.5,387,7,1,3.77,,1400,20.0,38.1,981,920,49.3,25.5,60.1,93.2,2105.0,24.0,86.3,2140.0,84.2,1435.0,73.1,2476.0,93.2,2035.0,,,,,80.2,2229.0,93.2,2103
"deGrom, Jacob",594798,2022,42.7,3.3,193,5,0,3.08,,651,32.5,56.8,446,417,46.6,41.5,69.9,98.9,2516.0,39.3,92.6,2580.0,92.0,1613.0,83.4,2691.0,,,,,,,,,98.9,2516
"Chacín, Jhoulys",468504,2022,16.9,9.6,142,4,0,7.61,,495,14.9,39.1,570,196,48.6,21.1,57.5,92.6,2389.0,,,,85.3,1467.0,79.8,2564.0,92.9,2305.0,87.0,2625.0,,,,,90.6,2437
"Long, Sam",669674,2022,18.2,7.7,127,1,0,3.61,,470,21.3,37.6,325,198,53.0,25.4,61.3,94.6,2208.0,,,,84.3,1946.0,77.0,2520.0,95.4,2034.0,,,,,,,94.6,2204
"García, Luis",472610,2022,26.4,6.6,183,4,0,3.39,,617,19.3,51.9,531,36,48.3,30.3,60.1,97.7,2242.0,3.7,84.6,2372.0,,,,,98.7,2142.0,,,88.8,1098.0,82.4,2497.0,98.6,2146
"Eflin, Zach",621107,2022,20.8,4.8,227,3,0,4.04,,781,16.1,35.2,840,281,50.4,22.1,67.1,93.1,2176.0,3.4,85.5,2130.0,87.0,1699.0,78.3,2381.0,92.7,2048.0,90.0,2151.0,,,,,92.2,2098
"Dunning, Dane",641540,2022,20.4,9.2,460,4,0,4.46,,1585,15.1,39.4,1322,678,43.7,24.5,59.6,88.7,1996.0,26.6,78.8,2080.0,84.0,1860.0,80.1,2215.0,89.5,2004.0,87.1,2157.0,,,77.1,2094.0,88.9,2039
"Edwards Jr., Carl",605218,2022,21.9,9.8,186,6,0,2.76,,652,16.1,41.8,687,229,48.4,24.4,61.3,94.6,2523.0,,,,90.7,1662.0,80.2,2120.0,91.8,1849.0,,,,,,,94.6,2522
"Arano, Víctor",644364,2022,23.5,6.4,126,1,0,4.5,,439,15.7,46.4,360,318,44.4,29.2,65.2,94.4,2269.0,46.9,84.8,2511.0,,,,,93.9,2120.0,,,,,,,94.0,2149
"Doval, Camilo",666808,2022,28.0,10.5,203,6,0,2.53,,704,21.3,50.6,632,489,47.5,30.7,54.2,,,43.6,87.7,2580.0,,,,,98.4,2472.0,99.4,2531.0,,,,,99.0,2504
"Luetge, Lucas",476595,2022,23.9,6.8,172,4,0,2.67,,593,14.1,46.9,530,140,40.6,27.5,58.4,87.5,2614.0,0.2,78.3,2686.0,,,73.5,2428.0,,,87.6,2591.0,,,77.4,2691.0,87.6,2591
"Dowdy, Kyle",664871,2022,11.1,11.1,19,0,0,0.0,,56,3.6,20.0,57,38,42.1,9.3,51.9,96.2,2198.0,,,,,,81.4,2429.0,,,91.1,2459.0,,,,,94.3,2294
"Scott, Tayler",605463,2022,22.0,10.2,36,0,0,6.75,,155,16.7,54.1,107,0,45.1,30.1,54.2,94.0,2231.0,,,,89.2,1689.0,,,93.6,2224.0,,,,,83.9,2769.0,93.7,2227
"Mazza, Chris",607391,2022,14.3,17.1,16,1,0,11.81,,76,11.9,50.0,85,43,42.2,24.2,57.1,90.0,2053.0,31.9,77.2,2300.0,82.8,1290.0,,,89.2,1810.0,84.2,2249.0,,,,,86.6,2057
"Hutchison, Drew",571800,2022,14.7,9.1,316,3,0,4.53,,1101,14.0,32.5,926,653,46.4,20.0,60.5,92.4,2256.0,37.1,86.0,2582.0,86.5,1738.0,,,92.7,2303.0,,,,,,,92.5,2267
"Miller, Shelby",571946,2022,46.7,10.0,21,0,0,6.43,,85,23.1,18.2,57,0,56.7,22.0,72.4,94.4,2338.0,,,,,,,,,,,,,,82.1,2500.0,94.4,2338
"Almonte, Yency",622075,2022,24.4,7.4,106,0,0,1.02,,304,17.3,59.8,212,0,45.7,33.5,61.2,95.8,2166.0,,,,89.6,1834.0,,,95.8,2131.0,,,,,84.0,2464.0,95.8,2140
"Loup, Aaron",571901,2022,20.0,8.5,176,0,0,3.84,,631,16.5,39.6,819,27,48.3,24.3,58.8,91.9,2320.0,,,,80.3,1946.0,76.0,2343.0,91.2,2129.0,84.7,2323.0,,,,,88.4,2212
"Hand, Brad",543272,2022,19.2,11.6,135,3,0,2.8,,505,14.2,30.0,391,0,49.6,18.5,56.3,92.6,2354.0,,,,,,,,92.4,2288.0,,,,,79.3,2282.0,92.5,2326
"Cruz, Jesus",672911,2022,15.4,10.3,26,0,0,6.23,,101,15.1,44.8,95,68,43.6,25.6,53.8,94.9,2167.0,41.7,87.1,2443.0,,,,,,,,,,,,,94.9,2167
"Duffey, Tyler",608648,2022,21.1,8.1,132,2,0,4.91,,464,17.7,38.5,379,313,44.1,25.0,60.0,92.3,2276.0,12.4,83.7,2381.0,79.1,1863.0,81.6,2479.0,92.4,2401.0,,,,,,,92.3,2311
"King, Michael",650633,2022,33.2,8.0,153,6,0,2.29,,510,24.9,56.3,461,0,48.2,36.3,64.5,96.4,2432.0,,,,88.3,2152.0,,,95.5,2375.0,,,,,82.3,2785.0,95.9,2397
"Bleier, Richard",542947,2022,14.4,4.5,152,2,0,3.55,,545,12.1,37.6,593,121,56.1,18.7,66.7,90.7,2127.0,15.8,77.7,2017.0,82.9,1533.0,,,89.8,2036.0,87.3,1995.0,79.2,1947.0,,,89.1,2030
"Peacock, Matt",676840,2022,13.0,8.7,30,0,0,5.4,,101,12.5,47.6,87,56,53.7,22.1,65.2,,,37.6,87.2,2666.0,87.0,1770.0,,,92.9,1941.0,,,,,,,92.9,1941
"Morán, Jovani",663558,2022,32.9,11.0,122,0,0,2.21,,418,29.6,56.5,343,23,45.4,38.9,56.1,93.4,2225.0,2.1,81.5,2623.0,83.3,1809.0,80.7,2565.0,,,,,,,,,93.4,2225
"McCarty, Kirk",668948,2022,16.4,8.2,113,4,0,4.54,,384,21.6,29.5,452,77,52.5,23.7,66.7,92.5,2311.0,3.3,82.7,2466.0,84.7,1610.0,77.1,2714.0,,,88.5,2416.0,,,,,90.5,2365
"Stripling, Ross",548389,2022,20.7,3.7,403,10,0,3.01,,1383,16.0,38.4,838,642,49.5,23.6,70.3,91.9,2124.0,21.9,87.1,2301.0,82.6,1680.0,76.1,2377.0,89.9,2001.0,,,,,,,91.5,2102
"Castro, Kervin",665645,2022,19.3,12.3,37,0,0,10.22,,147,18.1,35.3,180,59,46.9,23.6,59.6,92.7,2370.0,,,,,,79.4,2141.0,,,85.3,2389.0,,,,,92.0,2372
"Shreve, Chasen",592741,2022,25.4,8.8,79,1,0,6.49,,297,15.2,50.6,211,87,42.0,29.0,69.9,90.6,2338.0,18.4,80.9,2272.0,,,,,,,,,82.9,989.0,,,90.6,2338
"Severino, Luis",622663,2022,27.7,7.4,306,7,0,3.18,,1065,20.5,47.7,931,338,51.4,27.8,64.0,96.3,2257.0,20.4,85.1,2684.0,88.8,1558.0,,,96.1,2175.0,90.3,2427.0,,,,,95.5,2280
"Patiño, Luis",672715,2022,11.2,13.3,60,1,0,8.1,,247,14.4,37.0,222,116,50.5,20.7,65.3,94.6,2248.0,29.9,84.3,2388.0,85.4,1837.0,,,93.7,2131.0,,,,,,,94.4,2221
"Roberts, Ethan",681799,2022,23.7,15.8,23,0,0,8.22,,106,14.7,31.6,120,11,52.5,18.4,50.0,,,,,,,,80.5,2888.0,,,93.2,2597.0,,,82.9,3096.0,93.2,2597
"Steckenrider, Drew",608716,2022,14.7,7.4,43,0,0,5.65,,181,19.4,23.9,186,33,48.3,20.8,51.5,94.1,2300.0,3.1,85.1,2147.0,87.0,1758.0,81.2,2072.0,,,,,,,,,94.1,2300
"Detwiler, Ross",446321,2022,23.0,8.2,79,0,0,4.44,,310,20.7,29.8,442,16,52.9,23.0,60.0,92.4,2244.0,,,,86.8,1468.0,77.0,2141.0,91.8,2073.0,86.0,2150.0,,,,,89.3,2155
"Knehr, Reiss",663753,2022,16.9,6.8,41,0,0,3.95,,146,6.8,29.4,135,61,46.3,14.0,55.9,93.1,2387.0,5.0,82.8,2411.0,89.0,1801.0,79.2,2020.0,94.6,2358.0,89.0,2250.0,,,,,92.8,2373
"Underwood Jr., Duane",621249,2022,22.0,9.7,172,1,0,4.4,,635,18.2,45.5,651,135,46.2,27.3,57.8,95.9,2261.0,,,,89.6,1502.0,82.7,2402.0,95.3,2087.0,92.4,2094.0,,,,,94.2,2121
"Howard, Spencer",675921,2022,17.9,8.4,113,2,0,7.41,,451,10.8,40.5,348,320,53.8,17.9,58.1,94.4,2144.0,35.4,84.7,2162.0,79.5,1471.0,75.0,1934.0,,,,,,,,,94.4,2144
"Hentges, Sam",656529,2022,29.4,7.8,186,3,0,2.32,,629,22.3,46.1,594,350,49.6,30.1,61.5,95.9,2264.0,15.9,88.0,2317.0,,,81.3,2514.0,95.5,2130.0,,,,,,,95.7,2192
"Alexy, A.J.",669935,2022,15.8,23.7,21,1,0,11.57,,79,14.7,26.7,85,54,38.8,18.4,60.5,94.2,2139.0,22.4,83.9,2417.0,88.3,1504.0,78.7,2469.0,,,,,,,,,94.2,2139
"Lodolo, Nick",666157,2022,29.7,8.8,310,4,0,3.66,,1116,21.1,50.0,992,515,49.4,30.2,67.3,94.4,2312.0,,,,88.3,1962.0,81.5,2733.0,94.2,2341.0,,,,,,,94.3,2326
"Cessa, Luis",570666,2022,17.6,8.1,242,4,0,4.57,,786,12.4,43.6,519,481,48.8,22.1,62.1,93.3,2297.0,38.9,82.9,2528.0,87.8,1679.0,,,93.6,2190.0,,,,,,,93.5,2242
"Silseth, Chase",681217,2022,18.6,9.3,86,1,0,6.59,,314,14.2,47.4,233,131,47.5,25.7,64.3,95.4,2354.0,22.4,83.5,2575.0,,,78.7,2677.0,94.2,2202.0,86.2,2714.0,86.3,1296.0,,,95.2,2335
"Bautista, Félix",642585,2022,34.8,9.1,197,4,0,2.19,,651,25.6,52.7,610,122,50.4,33.6,60.5,99.7,2312.0,12.3,85.2,2458.0,,,,,99.1,2342.0,,,88.4,1110.0,,,99.2,2341
"Garrett, Braxton",666129,2022,24.1,6.4,264,3,0,3.58,,965,11.8,54.5,687,608,49.6,26.8,66.0,91.5,2320.0,32.0,84.0,2298.0,85.9,1637.0,78.7,2298.0,90.9,2090.0,84.8,2377.0,,,,,91.1,2209
"Cyr, Tyler",664202,2022,29.1,9.1,40,1,0,2.7,,141,22.5,44.4,149,0,55.4,26.2,56.4,94.4,2159.0,,,,86.4,1227.0,,,95.5,1082.0,90.1,2237.0,,,,,93.2,2174
"Sawamura, Hirokazu",617228,2022,18.1,12.2,152,1,0,3.73,,524,18.2,39.7,409,115,45.3,25.2,54.3,95.9,2112.0,13.7,85.8,2298.0,,,,,,,,,92.0,1418.0,,,95.9,2112
"Mengden, Daniel",596043,2022,25.0,3.1,21,0,0,5.14,,85,17.4,35.7,74,22,58.8,21.7,75.0,92.5,2101.0,0.8,82.5,2395.0,84.0,1571.0,72.3,2407.0,,,87.3,2238.0,,,,,89.8,2173
"Toussaint, Touki",657053,2022,24.1,17.6,76,1,0,4.62,,239,13.1,55.9,202,142,38.3,29.7,45.4,93.1,2250.0,,,,,,75.6,2410.0,91.8,2203.0,,,86.6,1568.0,,,92.1,2212
"Armstrong, Shawn",542888,2022,24.4,6.7,185,2,0,4.38,,727,21.7,36.5,973,0,54.6,26.1,64.6,95.3,2302.0,,,,,,,,95.6,2151.0,92.3,2458.0,,,88.4,2589.0,94.5,2292
"Davidson, Tucker",656353,2022,13.6,14.4,156,2,0,6.75,,546,11.7,49.2,392,474,48.9,22.5,53.5,93.1,2017.0,44.0,86.6,2294.0,85.4,1727.0,78.1,2473.0,92.9,1966.0,,,85.2,1212.0,,,93.1,2015
"Gutierrez, Vladimir",661269,2022,16.2,13.4,110,1,0,7.61,,409,14.0,29.3,340,239,48.2,18.0,54.7,92.8,2140.0,21.9,82.2,2490.0,82.9,1737.0,78.4,2555.0,,,,,,,,,92.8,2140
"Cousins, Jake",664776,2022,35.6,13.6,40,2,0,2.7,,161,32.9,56.3,115,150,42.3,42.4,58.6,95.7,2297.0,56.2,82.9,2624.0,89.5,1998.0,,,95.6,2214.0,,,,,,,95.7,2260
"Bolaños, Ronald",671790,2022,13.8,13.8,55,0,0,4.42,,186,13.0,46.5,181,135,43.7,23.7,50.6,93.5,2201.0,30.1,84.1,2423.0,87.1,1486.0,77.0,2538.0,92.9,2197.0,,,,,,,93.1,2198
"Lowther, Zac",675912,2022,3.6,7.1,16,0,0,8.44,,60,6.1,55.6,52,28,48.0,16.7,46.4,90.6,2230.0,20.0,81.9,2112.0,83.5,1774.0,75.1,2343.0,,,,,,,,,90.6,2230
"Ort, Kaleb",672391,2022,20.1,11.2,85,1,0,6.35,,340,22.5,43.8,316,0,48.4,28.6,61.4,96.3,2177.0,,,,89.8,1891.0,,,,,,,,,86.0,2378.0,96.3,2177
"Cuas, Jose",621016,2022,18.9,13.3,113,4,0,3.58,,427,22.3,30.4,423,253,47.3,25.3,60.3,93.0,1717.0,36.8,82.1,2669.0,87.7,1722.0,,,93.1,2471.0,,,,,,,93.1,2464
"Thielbar, Caleb",573204,2022,32.7,7.3,178,4,0,3.49,,694,26.7,38.9,492,246,52.9,30.2,69.3,92.8,2298.0,,,,82.7,1117.0,73.0,2455.0,,,,,,,81.3,2362.0,92.8,2298
"Jiménez, Joe",641729,2022,33.3,5.6,170,3,0,3.49,,647,24.1,46.4,597,289,54.6,30.4,62.3,95.7,2462.0,30.8,84.8,2226.0,90.7,2200.0,,,95.6,2067.0,,,,,,,95.7,2461
"Rodríguez, Dereck",605446,2022,11.8,11.8,23,0,0,3.52,,60,17.6,41.7,73,18,50.5,23.9,60.6,91.6,2126.0,,,,84.5,1839.0,76.6,2726.0,,,85.9,2261.0,,,,,89.0,2187
"Lemoine, Jake",621082,2022,17.6,9.5,49,0,0,7.71,,170,15.5,41.4,202,74,45.3,22.1,64.4,92.8,2165.0,24.8,83.9,2242.0,85.9,1517.0,,,93.2,2061.0,,,,,,,93.1,2076
"Brash, Matt",666374,2022,27.9,14.9,152,4,0,4.44,,580,19.0,55.5,336,592,47.8,31.6,61.1,96.9,2233.0,37.8,86.8,2883.0,85.5,2050.0,84.6,2971.0,,,,,,,,,96.9,2233
"Wells, Tyler",669330,2022,18.0,6.6,311,7,0,4.25,,1086,18.8,40.2,1134,115,50.5,25.1,61.9,93.5,2459.0,,,,86.7,2098.0,76.3,2672.0,,,87.5,2537.0,,,79.5,2586.0,91.1,2490
"Middleton, Keynan",641871,2022,21.7,4.3,51,1,0,5.29,,169,29.8,54.1,122,78,56.8,36.6,63.8,95.1,2363.0,32.4,84.6,2371.0,87.2,1822.0,,,,,,,,,,,95.1,2363
"Sousa, Bennett",656986,2022,12.5,10.4,61,3,0,8.41,,232,23.1,33.3,155,210,48.8,25.8,59.4,94.0,2055.0,57.5,87.3,2141.0,,,,,95.7,2160.0,,,,,,,94.0,2055
"Musgrove, Joe",605397,2022,24.9,5.7,543,10,0,2.93,,1880,16.9,42.2,1423,1232,50.1,25.5,64.5,92.9,2560.0,24.6,82.9,2714.0,86.5,1972.0,81.3,2723.0,92.3,2432.0,90.1,2581.0,,,,,91.8,2551
"Estévez, Carlos",608032,2022,23.0,9.8,171,4,0,3.47,,637,21.3,24.4,721,152,49.1,22.1,60.3,97.5,2241.0,14.8,87.3,2281.0,88.4,1660.0,83.9,2173.0,94.3,2152.0,,,,,,,97.5,2241
"Castro, Anthony",621593,2022,18.5,15.4,40,0,0,7.43,,154,25.9,35.5,128,126,46.9,28.4,55.4,94.8,2416.0,48.5,84.4,2593.0,87.3,2090.0,,,95.4,2302.0,,,,,,,95.0,2392
"Smeltzer, Devin",656970,2022,13.9,6.6,211,5,0,3.71,,731,15.2,25.3,562,202,50.0,18.5,60.6,89.4,2277.0,,,,82.2,1599.0,75.2,2555.0,89.9,2023.0,84.8,2159.0,,,77.0,2544.0,88.5,2252
"Suter, Brent",608718,2022,19.5,8.1,200,5,0,3.78,,671,21.0,40.3,757,46,46.7,26.9,62.9,86.4,2147.0,4.3,78.8,2305.0,77.2,1477.0,,,87.4,2084.0,,,,,,,86.5,2142
"Colomé, Alex",517008,2022,14.9,10.2,141,2,0,5.74,,482,11.5,38.3,803,0,44.0,20.1,53.3,94.5,2125.0,,,,,,,,95.0,2180.0,90.8,2153.0,,,,,91.4,2149
"Burnes, Corbin",669203,2022,30.5,6.4,606,12,0,2.94,,2072,20.2,56.5,2049,902,42.9,35.2,58.1,96.4,2659.0,9.1,88.2,2803.0,90.3,2045.0,81.7,2761.0,96.3,2497.0,95.0,2626.0,,,,,95.2,2611
"Logue, Zach",656657,2022,16.3,7.8,171,3,0,6.79,,636,14.6,38.7,722,161,47.7,21.5,51.0,90.1,2011.0,,,,82.0,1873.0,77.5,2425.0,87.5,1885.0,85.9,2247.0,,,,,88.8,2080
"Junis, Jakob",596001,2022,20.5,5.2,336,5,0,4.42,,1188,13.7,40.2,603,910,53.2,21.5,67.2,91.9,2111.0,50.5,83.1,2473.0,84.8,1396.0,,,91.9,2193.0,85.6,2427.0,,,,,91.7,2199
"Norris, Daniel",596057,2022,26.5,11.2,176,2,0,5.22,,615,18.9,53.5,426,24,44.8,31.4,58.2,91.2,2350.0,0.9,81.0,2531.0,86.7,1426.0,76.1,2402.0,90.9,2257.0,,,,,79.9,2632.0,91.1,2332
"Fried, Max",608331,2022,23.2,4.4,556,14,0,2.48,,1836,16.1,43.2,1292,1125,46.1,26.1,61.7,94.0,2143.0,18.4,87.3,2392.0,86.5,1413.0,74.2,2748.0,93.6,2034.0,,,,,80.0,2646.0,93.9,2109
"Gibson, Kyle",502043,2022,20.1,6.7,503,10,0,5.05,,1747,14.4,47.0,1686,659,47.4,25.2,58.9,92.0,2279.0,17.1,83.4,2520.0,84.7,1622.0,79.2,2467.0,91.7,2133.0,89.4,2360.0,,,83.0,2459.0,90.9,2241
"Winckowski, Josh",670174,2022,13.9,8.5,211,5,0,5.89,,754,11.9,33.6,710,334,50.9,17.4,60.1,93.6,2201.0,28.0,84.8,2336.0,90.6,1687.0,,,94.1,2034.0,88.5,2140.0,,,,,92.9,2089
"Darvish, Yu",506433,2022,25.6,4.8,584,16,0,3.1,,2016,18.2,43.6,1141,1151,55.4,25.1,64.2,95.0,2419.0,31.5,86.0,2778.0,,,76.1,2704.0,94.7,2264.0,90.7,2577.0,89.2,1302.0,82.7,2726.0,94.4,2402
"Peralta, Wandy",593974,2022,21.1,7.6,169,3,0,2.72,,513,21.3,54.0,340,128,41.5,33.9,59.0,95.2,2213.0,15.7,87.6,2241.0,88.6,2184.0,,,95.4,2187.0,,,,,,,95.4,2189
"Faucher, Calvin",676534,2022,20.8,9.9,64,2,0,5.48,,260,16.3,40.7,179,60,46.7,24.2,50.5,95.3,2261.0,,,,,,85.3,2925.0,,,,,,,88.0,2780.0,95.3,2261
"Stephan, Trevor",663986,2022,30.7,6.7,191,6,0,2.69,,676,25.5,53.3,489,256,47.5,35.3,64.7,96.5,2479.0,24.8,85.9,2590.0,,,,,,,,,87.9,1273.0,,,96.5,2479
"Gallegos, Giovanny",606149,2022,31.1,7.7,177,3,0,3.05,,661,21.9,60.0,473,466,48.4,34.8,67.2,94.3,2386.0,47.2,85.5,2475.0,87.1,1910.0,,,94.1,2353.0,,,,,,,94.3,2386
"Quantrill, Cal",615698,2022,16.6,6.1,559,15,0,3.38,,1876,13.3,28.0,2448,125,46.0,18.5,64.0,93.9,2192.0,,,,85.3,1532.0,82.7,2447.0,93.5,2087.0,88.5,2238.0,,,,,91.4,2164
"Rosenberg, Kenny",670046,2022,17.0,12.8,32,0,0,4.22,,120,12.3,44.4,97,31,44.0,21.7,61.7,90.8,2087.0,11.4,79.2,2207.0,81.0,1596.0,74.1,2254.0,,,81.3,2316.0,,,,,89.8,2110
"Arihara, Kohei",685503,2022,13.0,10.2,60,1,0,9.45,,233,13.0,35.7,208,57,41.5,21.6,57.4,92.1,2196.0,14.4,81.7,2124.0,81.2,1408.0,74.5,2123.0,90.5,2059.0,88.0,2137.0,82.7,1425.0,,,89.4,2104
"Snead, Kirby",669912,2022,16.7,10.5,134,1,0,5.84,,491,15.2,31.4,433,292,49.4,20.2,64.3,93.5,2489.0,37.4,82.0,2788.0,87.6,2222.0,,,93.3,2403.0,,,,,,,93.4,2425
"Bruihl, Justin",677865,2022,13.0,6.0,71,1,0,3.8,,223,22.4,35.3,273,0,54.8,24.9,63.3,,,,,,,,,,88.7,2127.0,86.4,2279.0,,,77.5,2391.0,86.9,2249
"Green, Chad",643338,2022,25.8,8.1,45,1,0,3.0,,168,24.0,34.3,153,2,55.6,26.6,71.0,94.6,2409.0,0.8,83.7,2446.0,88.5,1582.0,,,,,,,,,84.6,2475.0,94.6,2409
"McCullers Jr., Lance",621121,2022,25.6,11.3,143,4,0,2.27,,464,14.7,51.4,254,189,46.8,27.1,53.8,93.2,2211.0,,,,87.0,1717.0,82.7,3013.0,93.1,2100.0,88.1,2583.0,,,85.0,2866.0,91.7,2233
"Whitley, Kodi",676831,2022,20.3,15.3,38,2,0,5.68,,174,21.9,36.1,134,45,50.0,25.8,61.0,93.4,2247.0,16.5,82.8,1933.0,83.5,1874.0,,,91.6,1496.0,,,,,,,93.4,2241
"Plassmeyer, Michael",674681,2022,24.1,3.4,22,0,0,3.68,,67,17.2,50.0,57,15,46.5,30.6,62.1,89.2,2335.0,15.2,75.9,2279.0,82.5,1698.0,,,,,,,,,,,89.2,2335
"Sanchez, Aaron",592717,2022,15.5,5.7,180,3,0,6.6,,651,13.2,29.1,612,286,49.4,18.3,61.9,92.4,2148.0,,,,87.8,1708.0,79.1,2632.0,92.1,2127.0,,,,,,,92.2,2134
"Greinke, Zack",425844,2022,12.5,4.6,411,4,0,3.68,,1451,11.9,28.0,1268,630,47.4,17.4,64.8,89.2,2286.0,7.4,81.8,2448.0,86.5,1644.0,72.0,2433.0,89.5,2197.0,85.8,2371.0,,,,,88.3,2305
"Peterson, David",656849,2022,27.8,10.6,317,7,0,3.83,,1125,19.4,51.0,933,645,44.2,30.4,52.5,93.7,2083.0,29.1,84.4,2325.0,85.9,1639.0,78.5,2304.0,93.2,2095.0,,,,,,,93.6,2085
"Cabrera, Edward",665795,2022,25.8,11.3,215,6,0,3.01,,746,21.0,45.4,385,438,41.8,31.3,56.0,96.0,2289.0,15.1,86.9,2423.0,92.4,1679.0,83.8,2431.0,95.9,2258.0,,,,,,,95.9,2278
"Valdez, Framber",664285,2022,23.5,8.1,604,17,1,2.82,,1947,14.4,54.5,1584,1157,52.1,25.8,59.3,94.1,2201.0,10.1,83.0,2669.0,88.8,1640.0,79.2,2849.0,93.9,2202.0,,,,,,,93.9,2202
"Castillo, Luis",622491,2022,27.2,7.3,451,8,0,2.99,,1636,20.7,44.6,1420,528,50.8,27.8,61.1,97.1,2350.0,21.1,86.5,2422.0,88.4,1937.0,,,96.9,2169.0,,,,,,,97.0,2274
"Clarke, Taylor",664199,2022,23.6,3.9,147,3,0,4.04,,554,17.9,41.5,364,311,48.5,25.2,66.5,95.6,2268.0,36.2,88.4,2177.0,89.0,1536.0,,,,,,,,,,,95.6,2268
"Gsellman, Robert",607229,2022,14.1,4.7,46,0,0,4.7,,130,16.9,40.6,116,67,49.8,24.3,64.1,93.7,1952.0,29.0,89.6,2164.0,85.1,1694.0,80.7,2537.0,92.6,1936.0,,,,,,,92.6,1937
"Widener, Taylor",642203,2022,17.1,6.1,52,0,0,3.63,,223,15.2,32.7,223,70,52.9,20.1,63.0,94.0,2206.0,20.2,85.0,2269.0,84.8,1664.0,80.1,2230.0,,,87.1,1867.0,,,,,94.0,2204
"Pressly, Ryan",519151,2022,35.9,6.6,145,3,0,2.98,,456,24.4,59.6,232,454,43.2,38.7,65.2,94.5,2512.0,36.8,89.7,2729.0,89.1,1974.0,81.0,3272.0,93.1,2593.0,,,,,,,94.5,2512
"Overton, Connor",656818,2022,11.3,8.9,99,1,0,2.73,,300,13.0,27.1,230,100,53.9,16.3,62.9,91.1,2227.0,19.8,81.9,2438.0,84.9,1712.0,78.8,1947.0,90.7,2118.0,89.2,2241.0,,,79.6,2471.0,90.9,2173
"Payamps, Joel",606303,2022,17.0,6.6,167,3,0,3.23,,590,15.8,38.0,481,0,47.4,22.6,53.1,94.8,2425.0,,,,88.9,1992.0,,,94.3,2253.0,,,,,82.2,2718.0,94.6,2350
"Cueto, Johnny",456501,2022,15.7,5.1,475,8,0,3.35,,1553,12.9,26.7,1490,405,46.9,17.6,66.7,91.4,2195.0,16.4,83.5,2235.0,82.6,1325.0,69.9,2095.0,91.4,2108.0,86.9,2178.0,,,,,90.0,2156
"Contreras, Roansy",672710,2022,21.1,9.6,285,5,0,3.79,,1028,14.4,50.5,770,771,46.4,27.7,60.8,95.6,2389.0,34.5,83.8,2489.0,89.7,2080.0,78.9,2728.0,,,,,,,,,95.6,2389
"Banks, Tanner",621383,2022,22.6,8.3,159,2,0,3.06,,608,13.7,33.6,403,266,52.7,19.3,68.2,92.9,2270.0,29.7,86.7,2321.0,84.9,1778.0,,,,,,,,,82.1,2299.0,92.9,2270
"Wainwright, Adam",425794,2022,17.8,6.7,575,11,0,3.71,,2024,10.8,31.5,1948,963,49.8,16.9,62.6,88.0,2235.0,0.1,75.3,2682.0,82.2,1764.0,72.8,2768.0,88.6,2200.0,84.3,2411.0,,,,,86.8,2290
"Smyly, Drew",592767,2022,20.4,5.8,319,7,0,3.47,,1217,19.1,39.9,977,740,51.7,26.0,68.5,92.3,2383.0,,,,82.6,1300.0,78.7,2119.0,92.6,2157.0,88.6,2103.0,,,,,91.2,2139
