Name,Oponente,PA_hist,AVG_hist,K%_hist,xwOBA_hist,EV_hist,Fav_Score,Clasificacion
Bryce Jarvis,Los Angeles Dodgers,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Miami Marlins,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Milwaukee Brewers,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Minnesota Twins,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,New York Mets,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,New York Yankees,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Philadelphia Phillies,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Pittsburgh Pirates,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,San Diego Padres,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,San Francisco Giants,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Seattle Mariners,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,St. Louis Cardinals,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Tampa Bay Rays,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Texas Rangers,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Toronto Blue Jays,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Bryce Jarvis,Washington Nationals,449,0.198,15.8,0.347,83.8,2,🟡 Normal
Jake Bird,Arizona Diamondbacks,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Athletics,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Atlanta Braves,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Baltimore Orioles,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Boston Red Sox,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Chicago Cubs,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Chicago White Sox,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Cincinnati Reds,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Cleveland Guardians,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Colorado Rockies,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Detroit Tigers,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Houston Astros,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Kansas City Royals,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Los Angeles Angels,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Los Angeles Dodgers,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Miami Marlins,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Milwaukee Brewers,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Minnesota Twins,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,New York Mets,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,New York Yankees,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Philadelphia Phillies,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Pittsburgh Pirates,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,San Diego Padres,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,San Francisco Giants,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Seattle Mariners,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,St. Louis Cardinals,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Tampa Bay Rays,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Texas Rangers,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Toronto Blue Jays,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Jake Bird,Washington Nationals,1029,0.235,21.0,0.332,83.4,3,🟢 Favorable
Ben Casparius,Arizona Diamondbacks,0,,,,,0,🟡 Sin historial
Ben Casparius,Athletics,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Atlanta Braves,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Baltimore Orioles,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Boston Red Sox,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Chicago Cubs,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Chicago White Sox,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Cincinnati Reds,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Cleveland Guardians,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Colorado Rockies,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Detroit Tigers,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Houston Astros,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Kansas City Royals,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Los Angeles Angels,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Los Angeles Dodgers,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Miami Marlins,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Milwaukee Brewers,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Minnesota Twins,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,New York Mets,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,New York Yankees,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Philadelphia Phillies,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Pittsburgh Pirates,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,San Diego Padres,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,San Francisco Giants,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Seattle Mariners,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,St. Louis Cardinals,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Tampa Bay Rays,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Texas Rangers,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Toronto Blue Jays,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Ben Casparius,Washington Nationals,370,0.235,22.2,0.3,81.9,4,🟢 Favorable
Dean Kremer,Arizona Diamondbacks,0,,,,,0,🟡 Sin historial
Dean Kremer,Athletics,0,,,,,0,🟡 Sin historial
Dean Kremer,Atlanta Braves,0,,,,,0,🟡 Sin historial
Dean Kremer,Baltimore Orioles,0,,,,,0,🟡 Sin historial
Dean Kremer,Boston Red Sox,0,,,,,0,🟡 Sin historial
Dean Kremer,Chicago Cubs,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Chicago White Sox,0,,,,,0,🟡 Sin historial
Dean Kremer,Cincinnati Reds,0,,,,,0,🟡 Sin historial
Dean Kremer,Cleveland Guardians,0,,,,,0,🟡 Sin historial
Dean Kremer,Colorado Rockies,0,,,,,0,🟡 Sin historial
Dean Kremer,Detroit Tigers,0,,,,,0,🟡 Sin historial
Dean Kremer,Houston Astros,0,,,,,0,🟡 Sin historial
Dean Kremer,Kansas City Royals,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Los Angeles Angels,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Los Angeles Dodgers,0,,,,,0,🟡 Sin historial
Dean Kremer,Miami Marlins,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Milwaukee Brewers,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Minnesota Twins,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,New York Mets,0,,,,,0,🟡 Sin historial
Dean Kremer,New York Yankees,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Philadelphia Phillies,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Pittsburgh Pirates,0,,,,,0,🟡 Sin historial
Dean Kremer,San Diego Padres,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,San Francisco Giants,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Seattle Mariners,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,St. Louis Cardinals,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Tampa Bay Rays,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Texas Rangers,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Toronto Blue Jays,2510,0.226,20.1,0.325,82.3,3,🟢 Favorable
Dean Kremer,Washington Nationals,0,,,,,0,🟡 Sin historial
Chase Dollander,Arizona Diamondbacks,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Athletics,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Atlanta Braves,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Baltimore Orioles,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Boston Red Sox,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Chicago Cubs,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Chicago White Sox,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Cincinnati Reds,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Cleveland Guardians,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Colorado Rockies,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Detroit Tigers,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Houston Astros,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Kansas City Royals,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Los Angeles Angels,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Los Angeles Dodgers,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Miami Marlins,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Milwaukee Brewers,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Minnesota Twins,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,New York Mets,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,New York Yankees,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Philadelphia Phillies,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Pittsburgh Pirates,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,San Diego Padres,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,San Francisco Giants,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Seattle Mariners,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,St. Louis Cardinals,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Tampa Bay Rays,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Texas Rangers,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Toronto Blue Jays,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Chase Dollander,Washington Nationals,442,0.233,18.6,0.347,83.2,2,🟡 Normal
Lance McCullers Jr.,Arizona Diamondbacks,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Athletics,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Atlanta Braves,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Baltimore Orioles,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Boston Red Sox,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Chicago Cubs,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Chicago White Sox,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Cincinnati Reds,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Cleveland Guardians,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Colorado Rockies,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Detroit Tigers,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Houston Astros,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Kansas City Royals,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Los Angeles Angels,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Los Angeles Dodgers,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Miami Marlins,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Milwaukee Brewers,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Minnesota Twins,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,New York Mets,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,New York Yankees,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Philadelphia Phillies,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Pittsburgh Pirates,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,San Diego Padres,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,San Francisco Giants,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Seattle Mariners,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,St. Louis Cardinals,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Tampa Bay Rays,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Texas Rangers,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Toronto Blue Jays,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Lance McCullers Jr.,Washington Nationals,470,0.209,23.4,0.33,82.3,3,🟢 Favorable
Cionel Pérez,Arizona Diamondbacks,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Athletics,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Atlanta Braves,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Baltimore Orioles,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Boston Red Sox,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Chicago Cubs,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Chicago White Sox,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Cincinnati Reds,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Cleveland Guardians,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Colorado Rockies,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Detroit Tigers,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Houston Astros,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Kansas City Royals,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Los Angeles Angels,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Los Angeles Dodgers,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Miami Marlins,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Milwaukee Brewers,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Minnesota Twins,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,New York Mets,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,New York Yankees,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Philadelphia Phillies,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Pittsburgh Pirates,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,San Diego Padres,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,San Francisco Giants,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Seattle Mariners,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,St. Louis Cardinals,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Tampa Bay Rays,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Texas Rangers,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Toronto Blue Jays,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Cionel Pérez,Washington Nationals,831,0.213,20.0,0.301,82.6,4,🟢 Favorable
Caden Dana,Arizona Diamondbacks,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Athletics,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Atlanta Braves,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Baltimore Orioles,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Boston Red Sox,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Chicago Cubs,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Chicago White Sox,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Cincinnati Reds,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Cleveland Guardians,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Colorado Rockies,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Detroit Tigers,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Houston Astros,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Kansas City Royals,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Los Angeles Angels,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Los Angeles Dodgers,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Miami Marlins,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Milwaukee Brewers,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Minnesota Twins,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,New York Mets,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,New York Yankees,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Philadelphia Phillies,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Pittsburgh Pirates,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,San Diego Padres,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,San Francisco Giants,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Seattle Mariners,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,St. Louis Cardinals,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Tampa Bay Rays,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Texas Rangers,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Toronto Blue Jays,194,0.227,21.1,0.354,83.5,2,🟡 Normal
Caden Dana,Washington Nationals,194,0.227,21.1,0.354,83.5,2,🟡 Normal
David Festa,Arizona Diamondbacks,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Athletics,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Atlanta Braves,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Baltimore Orioles,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Boston Red Sox,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Chicago Cubs,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Chicago White Sox,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Cincinnati Reds,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Cleveland Guardians,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Colorado Rockies,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Detroit Tigers,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Houston Astros,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Kansas City Royals,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Los Angeles Angels,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Los Angeles Dodgers,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Miami Marlins,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Milwaukee Brewers,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Minnesota Twins,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,New York Mets,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,New York Yankees,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Philadelphia Phillies,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Pittsburgh Pirates,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,San Diego Padres,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,San Francisco Giants,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Seattle Mariners,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,St. Louis Cardinals,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Tampa Bay Rays,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Texas Rangers,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Toronto Blue Jays,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
David Festa,Washington Nationals,506,0.219,25.7,0.325,83.2,4,🟢 Favorable
Jeremiah Estrada,Arizona Diamondbacks,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Athletics,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Atlanta Braves,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Baltimore Orioles,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Boston Red Sox,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Chicago Cubs,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Chicago White Sox,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Cincinnati Reds,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Cleveland Guardians,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Colorado Rockies,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Detroit Tigers,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Houston Astros,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Kansas City Royals,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Los Angeles Angels,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Los Angeles Dodgers,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Miami Marlins,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Milwaukee Brewers,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Minnesota Twins,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,New York Mets,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,New York Yankees,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Philadelphia Phillies,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Pittsburgh Pirates,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,San Diego Padres,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,San Francisco Giants,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Seattle Mariners,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,St. Louis Cardinals,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Tampa Bay Rays,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Texas Rangers,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Toronto Blue Jays,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Jeremiah Estrada,Washington Nationals,637,0.185,35.0,0.279,82.8,8,🟢 Favorable
Porter Hodge,Arizona Diamondbacks,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Athletics,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Atlanta Braves,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Baltimore Orioles,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Boston Red Sox,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Chicago Cubs,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Chicago White Sox,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Cincinnati Reds,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Cleveland Guardians,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Colorado Rockies,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Detroit Tigers,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Houston Astros,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Kansas City Royals,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Los Angeles Angels,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Los Angeles Dodgers,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Miami Marlins,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
Porter Hodge,Milwaukee Brewers,311,0.17,29.6,0.287,82.7,6,🟢 Favorable
