"last_name, first_name",player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,walk,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,b_total_bases,r_total_stolen_base,b_ab_scoring,b_game,b_intent_walk,r_stolen_base_pct,xba,xslg,woba,xwoba,xobp,xiso,xbadiff,xslgdiff,avg_swing_speed,fast_swing_rate,blasts_contact,blasts_swing,squared_up_contact,squared_up_swing,avg_swing_length,swords,attack_angle,attack_direction,ideal_angle_rate,vertical_swing_path,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent
"Arraez, Luis",650333,2024,27,637,672,200,161,32,3,4,24,3.6,0.314,0.392,0.346,0.738,0.078,0.324,46,250,9,112,150,3,,0.31,0.408,0.323,0.33,0.343,0.098,0.004,-0.016,63.1,0.2,4.7,4.4,46.0,43.3,6.0,8,7.6,4.2,44.6,38.3,86.3,13.7,40.9,1.6,3.8,23.7
"Soto, Juan",665742,2024,25,576,713,166,90,31,4,41,129,18.1,0.288,0.569,0.419,0.988,0.281,0.298,109,328,7,116,157,2,,0.31,0.655,0.421,0.463,0.44,0.345,-0.022,-0.086,75.4,59.2,25.3,20.5,39.3,31.9,7.3,28,12.2,2.5,60.8,27.1,94.2,10.7,35.4,19.7,6.3,57.0
"Nido, Tomás",621512,2024,30,130,140,25,17,4,0,4,5,3.6,0.192,0.315,0.219,0.534,0.123,0.226,12,41,0,34,49,0,,0.214,0.428,0.231,0.289,0.243,0.215,-0.022,-0.113,70.8,5.7,14.1,9.5,38.4,26.0,8.0,1,15.4,2.6,56.5,32.7,89.8,14.1,36.0,12.0,12.0,44.0
"Montero, Elehuris",660707,2024,25,224,247,46,32,10,0,4,20,8.1,0.205,0.304,0.267,0.571,0.099,0.251,28,68,0,66,67,0,,0.208,0.349,0.254,0.279,0.273,0.142,-0.003,-0.045,75.1,53.1,15.2,10.7,28.6,20.2,7.6,10,7.6,-15.2,38.8,34.4,89.5,17.0,27.5,7.6,6.4,41.5
"Campero, Gustavo",672569,2024,26,46,48,11,9,0,1,1,0,0.0,0.239,0.348,0.271,0.619,0.109,0.27,6,16,3,17,13,0,,0.229,0.306,0.271,0.259,0.261,0.077,0.01,0.042,66.8,4.8,3.2,2.4,30.2,22.6,6.6,0,9.7,2.9,46.4,30.8,83.8,7.7,28.9,2.6,5.3,15.8
"Fermin, Freddy",666023,2024,29,339,368,92,72,14,0,6,23,6.3,0.271,0.366,0.319,0.685,0.095,0.319,36,124,2,76,111,1,,0.241,0.336,0.3,0.281,0.292,0.094,0.03,0.03,70.8,9.8,11.1,8.9,32.9,26.3,7.5,21,10.5,-5.7,53.1,34.8,88.2,11.1,29.2,3.2,4.0,33.9
"Torres, Gleyber",650402,2024,27,587,665,151,110,26,0,15,65,9.8,0.257,0.378,0.33,0.708,0.121,0.306,63,222,4,119,154,0,,0.24,0.386,0.313,0.314,0.317,0.146,0.017,-0.008,70.1,9.0,10.0,7.9,32.8,26.0,7.2,21,8.4,5.2,52.5,34.5,88.6,15.0,38.2,6.3,6.1,35.4
"Correa, Carlos",621043,2024,29,319,367,99,63,20,2,14,40,10.9,0.31,0.517,0.388,0.905,0.207,0.343,54,165,0,81,86,4,,0.271,0.458,0.385,0.358,0.357,0.188,0.039,0.059,74.5,45.5,20.0,16.2,32.3,26.2,7.3,4,7.0,-1.8,45.3,30.6,90.3,8.9,34.4,9.2,7.6,44.7
"Conine, Griffin",665052,2024,26,82,89,22,14,4,1,3,6,6.7,0.268,0.451,0.326,0.777,0.183,0.373,12,37,0,23,30,0,,0.216,0.376,0.337,0.289,0.279,0.16,0.052,0.075,73.0,31.4,11.4,8.3,24.6,17.9,7.6,2,10.9,3.0,49.4,30.8,89.1,7.0,29.6,7.4,9.3,40.7
"Johnson, Bryce",669369,2024,28,63,73,13,11,2,0,0,7,9.6,0.206,0.238,0.286,0.524,0.032,0.255,4,15,1,15,47,0,,0.258,0.306,0.243,0.293,0.333,0.048,-0.052,-0.068,67.1,0.0,8.3,6.8,31.0,25.2,7.1,0,9.6,0.6,53.4,38.7,86.1,7.4,37.0,0.0,0.0,24.1
"Smith, Dominic",642086,2024,29,275,307,64,36,22,0,6,28,9.1,0.233,0.378,0.313,0.691,0.145,0.301,34,104,1,82,93,0,,0.216,0.397,0.306,0.308,0.298,0.181,0.017,-0.019,68.8,2.5,10.8,8.3,38.2,29.4,7.0,13,15.4,-1.8,56.5,35.1,89.3,13.0,37.7,10.6,7.0,38.7
"Hamilton, David",666152,2024,26,294,317,73,47,17,1,8,22,6.9,0.248,0.395,0.303,0.698,0.147,0.316,28,116,33,67,98,0,,0.229,0.357,0.305,0.285,0.285,0.128,0.019,0.038,68.9,3.0,11.9,9.2,36.1,27.7,7.2,18,8.9,-5.4,48.4,32.1,87.0,15.8,38.3,5.6,7.5,32.2
"Langford, Wyatt",694671,2024,22,499,557,126,81,25,4,16,51,9.2,0.253,0.415,0.325,0.74,0.162,0.296,74,207,19,126,134,3,,0.252,0.435,0.321,0.332,0.326,0.183,0.001,-0.02,74.5,48.2,18.4,14.2,31.7,24.4,7.0,8,11.2,-4.4,55.7,31.0,89.6,16.6,31.3,9.3,6.5,43.4
"Gonzalez, Romy",663853,2024,27,199,216,53,36,10,1,6,12,5.6,0.266,0.417,0.306,0.723,0.151,0.338,29,83,11,52,89,0,,0.251,0.425,0.311,0.317,0.296,0.174,0.015,-0.008,74.1,38.4,22.0,15.6,33.6,23.8,7.0,3,8.0,4.6,53.7,27.6,92.3,3.7,29.7,8.3,9.0,51.0
"Refsnyder, Rob",608701,2024,33,272,307,77,49,16,1,11,28,9.1,0.283,0.471,0.359,0.83,0.188,0.359,40,128,2,78,93,2,,0.248,0.417,0.358,0.327,0.329,0.168,0.035,0.054,72.8,28.0,17.4,13.1,31.3,23.5,7.6,10,12.1,2.5,60.2,33.2,89.6,10.7,32.8,9.7,4.6,43.1
"Gray, Tristan",656484,2024,28,28,31,3,2,1,0,0,3,9.7,0.107,0.143,0.194,0.337,0.036,0.25,0,4,0,7,15,0,,0.17,0.19,0.164,0.211,0.25,0.021,-0.063,-0.047,74.1,37.9,11.1,5.2,29.6,13.8,7.7,0,14.5,-17.6,44.8,32.2,93.0,17.5,16.7,0.0,0.0,58.3
"Gelof, Zack",680869,2024,24,497,547,105,66,20,2,17,38,6.9,0.211,0.362,0.27,0.632,0.151,0.296,49,180,25,108,138,0,,0.198,0.353,0.276,0.273,0.261,0.155,0.013,0.009,71.6,11.7,12.0,7.8,30.4,19.8,7.3,23,16.4,0.8,54.8,33.7,89.2,14.2,34.4,8.8,6.3,37.2
"Sánchez, Jesús",660821,2024,26,489,537,123,79,25,1,18,41,7.6,0.252,0.417,0.313,0.73,0.165,0.315,64,204,16,131,149,2,,0.261,0.48,0.317,0.348,0.323,0.219,-0.009,-0.063,75.2,54.4,19.1,13.1,32.2,22.2,7.1,13,7.9,2.5,50.8,30.7,92.5,7.7,31.8,12.2,7.1,51.3
"Lee, Korey",686676,2024,25,377,394,79,52,14,1,12,17,4.3,0.21,0.347,0.244,0.591,0.137,0.276,37,131,6,81,125,0,,0.209,0.342,0.257,0.258,0.243,0.133,0.001,0.005,71.4,14.0,14.2,9.1,30.1,19.3,7.2,17,9.6,-0.7,51.0,29.3,88.3,9.6,34.1,7.5,4.7,37.6
"Miranda, Jose",669304,2024,26,401,429,114,73,28,4,9,18,4.2,0.284,0.441,0.322,0.763,0.157,0.318,49,177,2,93,121,1,,0.255,0.412,0.328,0.311,0.297,0.157,0.029,0.029,71.0,15.6,13.4,10.8,36.0,29.0,7.6,25,11.7,-6.0,68.5,25.9,88.9,15.5,33.9,5.9,7.7,38.9
"Jansen, Danny",643376,2024,29,278,324,57,35,13,0,9,40,12.3,0.205,0.349,0.309,0.658,0.144,0.227,24,97,0,57,91,0,,0.198,0.345,0.294,0.293,0.305,0.147,0.007,0.004,69.0,6.8,10.4,8.7,34.6,28.7,6.9,23,13.2,-6.9,65.9,28.9,86.6,21.7,34.1,6.4,5.9,29.7
"Pauley, Graham",688363,2024,23,32,32,4,2,0,0,2,0,0.0,0.125,0.313,0.125,0.438,0.188,0.133,5,10,0,4,13,0,,0.172,0.324,0.183,0.214,0.172,0.152,-0.047,-0.011,67.8,4.3,13.9,10.9,16.7,13.0,6.9,1,9.2,-0.8,45.7,36.1,85.8,17.7,47.1,5.9,11.8,52.9
"Hurtubise, Jacob",674441,2024,26,54,68,10,8,1,1,0,6,8.8,0.185,0.241,0.297,0.538,0.056,0.27,4,13,2,11,29,0,,0.194,0.256,0.253,0.268,0.308,0.063,-0.009,-0.015,65.0,0.0,0.0,0.0,29.3,23.3,6.9,3,7.0,-5.1,43.7,33.9,82.8,20.6,39.0,0.0,2.4,14.6
"Martínez, J.P.",679881,2024,28,10,10,2,1,1,0,0,0,0.0,0.2,0.3,0.2,0.5,0.1,0.333,0,3,1,2,7,0,,0.1,0.112,0.214,0.093,0.1,0.012,0.1,0.188,70.0,14.3,0.0,0.0,23.1,14.3,7.3,0,7.6,-0.3,33.3,30.7,83.7,0.1,16.7,0.0,0.0,16.7
"Maldonado, Martín",455117,2024,37,135,147,16,9,3,0,4,8,5.4,0.119,0.23,0.174,0.404,0.111,0.15,11,31,0,25,48,0,,0.157,0.287,0.181,0.221,0.21,0.13,-0.038,-0.057,70.9,10.0,12.2,8.2,31.1,20.9,7.6,4,15.0,-7.6,59.1,30.4,88.0,20.1,29.9,8.0,4.6,35.6
"Lee, Jung Hoo",808982,2024,25,145,158,38,32,4,0,2,10,6.3,0.262,0.331,0.31,0.641,0.069,0.273,8,48,2,26,37,0,,0.276,0.415,0.284,0.324,0.324,0.139,-0.014,-0.084,70.6,12.9,13.6,12.4,40.8,37.1,7.4,0,6.5,-5.5,41.9,37.6,89.1,9.2,29.1,4.5,5.2,41.8
"Canzone, Dominic",686527,2024,26,168,188,33,18,7,0,8,18,9.6,0.196,0.381,0.271,0.652,0.185,0.229,17,64,1,42,67,2,,0.212,0.435,0.28,0.31,0.286,0.224,-0.016,-0.054,72.4,26.6,17.8,12.5,34.6,24.2,7.6,5,16.2,-3.9,48.5,34.5,89.9,9.1,31.6,11.1,10.3,44.4
"Pederson, Joc",592626,2024,32,367,449,101,60,17,1,23,55,12.2,0.275,0.515,0.393,0.908,0.24,0.322,64,189,7,83,132,2,,0.259,0.486,0.391,0.378,0.381,0.227,0.016,0.029,73.4,37.3,16.0,12.3,29.1,22.3,7.7,10,10.0,-5.1,53.9,31.3,92.3,16.9,34.2,12.8,5.6,46.2
"Beck, Jordan",687597,2024,23,170,184,32,23,6,0,3,12,6.5,0.188,0.276,0.245,0.521,0.088,0.282,13,47,7,41,55,1,,0.208,0.332,0.231,0.265,0.265,0.124,-0.02,-0.056,71.4,14.6,11.1,7.4,27.4,18.4,7.7,6,10.5,-1.4,55.3,32.6,86.1,13.4,32.1,6.6,5.7,32.1
"DeJong, Paul",657557,2024,30,445,482,101,60,17,0,24,23,4.8,0.227,0.427,0.276,0.703,0.2,0.285,56,190,2,107,139,0,,0.216,0.402,0.302,0.293,0.268,0.186,0.011,0.025,72.0,15.5,12.0,8.1,27.0,18.3,6.9,11,16.0,-1.7,56.6,35.0,87.8,20.0,36.4,10.2,8.5,41.5
"Waters, Drew",671221,2024,25,16,19,3,2,1,0,0,2,10.5,0.188,0.25,0.316,0.566,0.062,0.3,1,4,0,2,7,0,,0.098,0.147,0.269,0.201,0.24,0.049,0.09,0.103,73.0,37.5,0.0,0.0,11.1,7.5,6.8,2,16.1,-8.6,45.0,39.5,77.9,3.8,20.0,0.0,0.0,20.0
"Alvarez, Armando",669137,2024,29,37,39,9,8,1,0,0,2,5.1,0.243,0.27,0.282,0.552,0.027,0.31,2,10,1,7,16,0,,0.265,0.344,0.248,0.289,0.303,0.078,-0.022,-0.074,68.4,7.4,4.5,3.7,36.4,29.6,7.0,1,15.1,2.8,55.6,31.1,80.8,14.8,31.0,0.0,6.9,10.3
"Wade, Tyler",642180,2024,29,138,156,30,27,3,0,0,11,7.1,0.217,0.239,0.285,0.524,0.022,0.275,8,33,8,31,90,0,,0.245,0.316,0.242,0.285,0.31,0.072,-0.028,-0.077,66.2,1.7,4.7,3.9,38.5,31.5,6.7,0,7.3,-0.7,50.3,33.3,83.7,14.5,38.1,1.8,2.7,17.7
"Kwan, Steven",680757,2024,26,480,540,140,107,16,3,14,53,9.8,0.292,0.425,0.368,0.793,0.133,0.304,44,204,12,80,122,0,,0.283,0.392,0.349,0.337,0.361,0.109,0.009,0.033,64.4,0.4,6.3,5.8,41.7,38.6,6.5,6,3.6,-2.9,36.6,35.8,86.3,14.9,38.5,2.6,5.3,23.7
"Langeliers, Shea",669127,2024,26,482,534,108,59,18,2,29,41,7.7,0.224,0.45,0.288,0.738,0.226,0.252,80,217,4,130,137,2,,0.237,0.461,0.315,0.328,0.302,0.223,-0.013,-0.011,74.1,42.0,17.7,12.9,32.5,23.7,7.3,7,12.3,-5.7,63.4,29.5,91.3,16.3,35.3,12.8,5.2,44.0
"Hampson, Garrett",641658,2024,29,213,231,49,35,13,1,0,14,6.1,0.23,0.3,0.275,0.575,0.07,0.314,16,64,7,46,113,0,,0.206,0.297,0.255,0.252,0.256,0.091,0.024,0.003,69.0,2.6,10.0,7.8,31.4,24.5,7.0,4,10.5,-2.5,55.0,31.6,86.0,16.1,31.6,4.4,5.7,30.4
"Zavala, Seby",664874,2024,30,39,43,6,3,2,0,1,3,7.0,0.154,0.282,0.214,0.496,0.128,0.227,2,11,0,14,18,0,,0.177,0.369,0.221,0.261,0.236,0.192,-0.023,-0.087,68.6,6.0,11.4,7.5,29.5,19.4,7.2,3,20.5,-5.3,50.7,38.9,90.5,19.9,41.7,4.2,25.0,41.7
"Heim, Jonah",641680,2024,29,459,491,101,75,12,1,13,26,5.3,0.22,0.336,0.267,0.603,0.116,0.246,59,154,1,118,131,0,,0.226,0.365,0.265,0.281,0.272,0.14,-0.006,-0.029,70.2,9.7,11.2,9.0,34.6,27.7,7.4,9,11.5,0.1,60.2,28.8,88.5,14.5,29.9,5.9,5.9,36.4
"Kiner-Falefa, Isiah",643396,2024,29,465,496,125,95,18,4,8,16,3.2,0.269,0.376,0.306,0.682,0.107,0.307,43,175,11,98,133,0,,0.251,0.354,0.299,0.289,0.291,0.103,0.018,0.022,67.0,2.2,10.1,8.6,40.9,35.1,6.8,11,6.6,0.5,44.2,31.3,86.1,9.1,31.6,2.3,5.1,29.7
"Romo, Drew",691011,2024,22,51,53,9,6,3,0,0,2,3.8,0.176,0.235,0.208,0.443,0.059,0.273,6,12,0,17,16,0,,0.149,0.206,0.197,0.175,0.181,0.057,0.027,0.029,68.5,3.3,1.6,1.1,23.4,16.3,7.2,0,12.3,-11.3,45.7,33.7,82.2,14.7,21.2,3.0,0.0,15.2
"Jordan, Levi",682119,2024,28,10,11,1,0,1,0,0,0,0.0,0.1,0.2,0.091,0.291,0.1,0.125,1,2,0,1,7,0,,0.122,0.192,0.114,0.13,0.112,0.07,-0.022,0.008,68.1,0.0,0.0,0.0,72.7,44.4,7.4,0,14.7,-0.4,55.6,30.5,91.6,3.7,25.0,0.0,12.5,25.0
"Massey, Michael",686681,2024,26,332,356,86,53,17,2,14,15,4.2,0.259,0.449,0.294,0.743,0.19,0.271,45,149,1,64,100,1,,0.256,0.429,0.317,0.315,0.294,0.172,0.003,0.02,70.9,8.8,12.0,10.1,35.9,30.3,7.2,6,12.9,-7.0,61.9,32.4,89.2,16.8,34.4,7.1,7.1,36.9
"Contreras, Willson",575929,2024,32,301,358,79,47,17,0,15,45,12.6,0.262,0.468,0.38,0.848,0.206,0.337,36,141,4,62,84,2,,0.256,0.461,0.37,0.367,0.374,0.205,0.006,0.007,75.9,61.6,18.8,12.5,27.9,18.6,7.9,13,9.9,-1.6,50.3,31.5,91.6,14.2,32.7,11.2,6.8,46.8
"Peraza, Oswald",672724,2024,24,10,11,2,1,0,0,1,1,9.1,0.2,0.5,0.273,0.773,0.3,0.167,1,5,0,4,4,0,,0.223,0.47,0.329,0.333,0.294,0.247,-0.023,0.03,74.6,53.8,10.0,7.7,30.0,23.1,7.4,1,4.7,-4.4,38.5,26.0,87.0,5.9,42.9,14.3,0.0,28.6
"De La Cruz, Elly",682829,2024,22,618,696,160,89,36,10,25,69,9.9,0.259,0.471,0.339,0.81,0.212,0.359,76,291,67,129,160,2,,0.237,0.437,0.349,0.33,0.319,0.2,0.022,0.034,75.2,53.8,19.0,13.2,31.7,22.1,7.3,31,9.6,0.5,52.7,35.2,91.8,9.7,35.7,12.7,6.2,45.7
"Kirilloff, Alex",666135,2024,26,159,178,32,16,8,3,5,15,8.4,0.201,0.384,0.27,0.654,0.183,0.245,20,61,0,37,57,0,,0.219,0.442,0.282,0.319,0.29,0.223,-0.018,-0.058,72.4,19.4,16.8,11.9,35.3,25.0,7.8,3,15.6,2.8,52.2,33.6,91.3,13.2,27.0,11.3,9.6,40.9
"Fletcher, Dominic",666150,2024,26,223,241,46,37,8,0,1,11,4.6,0.206,0.256,0.252,0.508,0.05,0.273,17,57,0,48,72,1,,0.22,0.291,0.227,0.25,0.266,0.072,-0.014,-0.035,66.7,0.3,8.5,6.8,33.3,26.6,6.5,2,2.0,4.0,34.8,27.2,84.4,12.1,38.7,1.8,3.0,26.8
"Helman, Michael",680737,2024,28,10,10,3,1,2,0,0,0,0.0,0.3,0.5,0.3,0.8,0.2,0.429,0,5,0,2,9,0,,0.117,0.152,0.339,0.113,0.117,0.035,0.183,0.348,69.6,0.0,0.0,0.0,40.0,28.6,7.5,1,11.1,-1.9,78.6,28.7,86.1,19.8,14.3,0.0,0.0,28.6
"Grichuk, Randal",545341,2024,32,254,279,74,40,20,2,12,20,7.2,0.291,0.528,0.348,0.876,0.237,0.313,46,134,0,74,106,0,,0.275,0.5,0.373,0.366,0.336,0.225,0.016,0.028,73.7,35.4,18.9,15.2,34.7,27.9,7.7,10,9.2,-8.3,62.6,28.3,90.6,17.3,34.3,11.0,7.6,47.6
"Bruján, Vidal",660644,2024,26,248,278,55,37,14,2,2,25,9.0,0.222,0.319,0.303,0.622,0.097,0.276,16,79,5,64,102,3,,0.218,0.292,0.276,0.268,0.3,0.074,0.004,0.027,66.9,0.9,6.0,4.7,31.6,24.6,7.0,12,7.4,-0.9,47.7,31.3,85.1,8.0,29.7,1.5,4.1,22.6
"Stowers, Kyle",669065,2024,26,192,209,40,24,11,2,3,13,6.2,0.208,0.333,0.268,0.601,0.125,0.319,24,64,0,56,69,0,,0.217,0.374,0.265,0.291,0.279,0.157,-0.009,-0.041,73.7,33.2,17.4,11.6,26.9,18.0,6.8,15,9.5,1.8,47.1,35.0,91.0,12.3,36.1,10.9,8.4,51.3
"Pillar, Kevin",607680,2024,35,284,314,65,40,16,1,8,16,5.1,0.229,0.377,0.291,0.668,0.148,0.271,45,107,12,76,100,0,,0.219,0.335,0.293,0.279,0.284,0.115,0.01,0.042,69.4,5.7,8.7,7.0,27.8,22.2,7.6,28,11.5,-8.4,58.1,32.5,84.6,17.9,36.5,3.7,7.8,29.7
"Wallner, Matt",670242,2024,26,220,261,57,26,17,1,13,24,9.2,0.259,0.523,0.372,0.895,0.264,0.389,37,115,3,47,75,0,,0.231,0.481,0.385,0.361,0.348,0.25,0.028,0.042,77.3,73.5,18.4,11.8,24.1,15.4,7.3,15,11.9,-3.3,47.7,32.2,92.8,21.6,38.1,17.5,10.3,53.2
"Lee, Brooks",686797,2024,23,172,185,38,28,6,1,3,11,5.9,0.221,0.32,0.265,0.585,0.099,0.243,27,55,3,46,50,2,,0.243,0.355,0.252,0.282,0.287,0.112,-0.022,-0.035,69.3,4.7,8.0,6.5,36.9,29.7,6.9,5,8.7,-5.0,57.3,30.3,85.8,12.5,36.7,4.1,5.4,24.5
"Taveras, Leody",665750,2024,25,480,529,110,78,17,3,12,42,7.9,0.229,0.352,0.289,0.641,0.123,0.272,44,169,23,112,151,0,,0.238,0.378,0.282,0.299,0.299,0.14,-0.009,-0.026,71.3,14.8,14.4,10.6,32.7,24.1,7.5,6,7.0,-5.2,37.8,32.4,89.0,14.7,31.5,5.9,5.3,35.5
"Remillard, Zach",621545,2024,30,33,39,8,6,1,1,0,5,12.8,0.242,0.333,0.342,0.675,0.091,0.348,1,11,1,6,15,0,,0.226,0.317,0.305,0.301,0.331,0.091,0.016,0.016,67.9,0.0,13.2,11.4,36.8,31.8,6.6,3,6.2,6.9,47.7,32.3,86.9,14.3,25.0,4.2,0.0,29.2
"Rosario, Eddie",592696,2024,32,297,319,52,30,12,0,10,16,5.0,0.175,0.316,0.215,0.531,0.141,0.196,35,94,9,63,91,0,,0.211,0.353,0.23,0.264,0.25,0.142,-0.036,-0.037,70.3,7.3,13.0,9.7,39.4,29.2,7.2,4,12.4,-1.3,60.5,31.8,91.0,14.3,27.9,5.3,10.6,42.5
"Monasterio, Andruw",655316,2024,27,125,142,26,20,5,0,1,16,11.3,0.208,0.272,0.303,0.575,0.064,0.298,16,34,6,39,59,0,,0.207,0.352,0.266,0.295,0.302,0.145,0.001,-0.08,69.1,3.3,9.6,7.5,29.3,23.0,6.7,5,7.8,0.8,42.3,34.6,88.1,14.9,36.5,9.4,8.2,41.2
"Abreu, Wilyer",677800,2024,25,399,447,101,51,33,2,15,40,8.9,0.253,0.459,0.322,0.781,0.206,0.326,58,183,8,115,132,0,,0.229,0.433,0.336,0.324,0.304,0.204,0.024,0.026,74.6,44.6,16.0,11.8,30.7,22.6,7.4,17,11.1,-3.0,53.7,31.7,91.6,19.2,33.7,11.1,7.5,50.5
"López, Jack",605346,2024,31,67,71,17,13,3,0,1,2,2.8,0.254,0.343,0.286,0.629,0.089,0.39,6,23,0,19,27,0,,0.176,0.238,0.277,0.203,0.212,0.063,0.078,0.105,71.2,13.2,9.0,5.9,28.1,18.4,7.5,1,9.2,-0.8,40.4,32.7,87.3,10.0,32.6,2.3,2.3,32.6
"Campusano, Luis",669134,2024,25,277,299,63,42,13,0,8,20,6.7,0.227,0.361,0.281,0.642,0.134,0.24,40,100,0,78,91,0,,0.243,0.372,0.282,0.298,0.299,0.128,-0.016,-0.011,69.2,7.2,12.2,9.9,36.8,30.0,7.6,2,7.2,-0.1,59.1,25.7,87.7,9.9,27.4,4.6,4.6,34.2
"Carpenter, Matt",572761,2024,38,137,157,32,21,7,0,4,15,9.6,0.234,0.372,0.314,0.686,0.138,0.333,15,51,0,34,59,0,,0.212,0.357,0.303,0.29,0.297,0.146,0.022,0.015,69.3,3.5,8.9,6.5,27.4,20.0,8.1,4,16.2,-4.0,57.0,37.6,85.8,24.2,46.6,6.8,8.0,28.7
"Rojas, Miguel",500743,2024,35,307,337,87,60,21,0,6,23,6.8,0.283,0.41,0.337,0.747,0.127,0.301,36,126,8,78,103,0,,0.276,0.36,0.327,0.312,0.332,0.085,0.007,0.05,67.9,4.2,8.4,7.3,37.2,32.2,7.0,9,3.9,-4.5,37.7,31.1,85.0,9.7,33.2,2.5,2.2,27.8
"Peña, Jeremy",665161,2024,26,602,650,160,115,28,2,15,25,3.8,0.266,0.394,0.308,0.702,0.128,0.301,70,237,20,148,157,1,,0.262,0.401,0.305,0.314,0.307,0.139,0.004,-0.007,72.6,22.5,14.9,11.3,33.8,25.5,7.6,13,8.6,-5.0,55.5,28.9,88.2,7.5,29.2,5.4,5.4,38.8
"Henderson, Gunnar",683002,2024,23,630,719,177,102,31,7,37,78,10.8,0.281,0.529,0.364,0.893,0.248,0.32,92,333,21,124,159,1,,0.279,0.499,0.381,0.375,0.364,0.22,0.002,0.03,76.3,64.5,22.8,17.9,32.3,25.2,7.2,20,8.3,2.9,47.4,30.5,92.8,9.2,34.5,11.2,8.6,53.9
"Caratini, Victor",605170,2024,30,245,274,66,49,8,1,8,23,8.4,0.269,0.408,0.336,0.744,0.139,0.31,30,100,0,80,87,1,,0.261,0.404,0.324,0.326,0.331,0.143,0.008,0.004,71.9,23.5,15.3,12.1,38.7,30.6,7.0,6,9.4,-1.1,47.9,35.8,91.2,9.3,35.9,5.6,6.2,43.1
"Renfroe, Hunter",592669,2024,32,385,424,88,55,18,0,15,36,8.5,0.229,0.392,0.297,0.689,0.163,0.254,52,151,1,72,120,0,,0.219,0.369,0.302,0.294,0.289,0.149,0.01,0.023,75.2,52.8,15.7,12.4,29.8,23.5,7.6,8,9.1,-9.9,66.2,25.7,88.5,16.7,27.8,6.6,6.3,39.4
"Ortiz, Joey",687401,2024,25,440,511,105,63,25,6,11,56,11.0,0.239,0.398,0.329,0.727,0.159,0.283,60,175,11,103,142,0,,0.232,0.347,0.319,0.307,0.327,0.114,0.007,0.051,73.4,35.2,12.7,10.8,27.0,23.0,7.5,8,2.2,1.4,35.6,26.8,87.8,9.9,26.6,4.6,5.2,38.4
"Marsh, Brandon",669016,2024,26,418,476,104,68,17,3,16,50,10.5,0.249,0.419,0.328,0.747,0.17,0.348,60,175,19,118,135,0,,0.233,0.418,0.326,0.327,0.318,0.185,0.016,0.001,71.9,14.9,15.2,11.3,33.4,24.9,7.2,4,10.2,0.7,41.7,39.8,91.6,13.8,40.7,10.0,11.9,47.4
"Yelich, Christian",592885,2024,32,270,315,85,59,12,3,11,40,12.7,0.315,0.504,0.406,0.91,0.189,0.366,42,136,21,71,73,3,,0.287,0.473,0.391,0.373,0.382,0.186,0.028,0.031,73.2,34.5,17.9,13.9,33.1,25.8,7.5,9,10.5,2.7,44.0,35.2,91.1,5.2,32.2,7.9,8.9,46.7
"Farmer, Kyle",571657,2024,33,215,242,46,27,13,1,5,19,7.9,0.214,0.353,0.293,0.646,0.139,0.252,25,76,3,59,107,1,,0.223,0.371,0.285,0.297,0.302,0.148,-0.009,-0.018,66.7,1.7,8.7,7.0,38.0,30.4,6.8,7,12.3,-2.6,46.2,31.3,87.7,17.9,36.3,5.4,6.0,29.8
"Lukes, Nathan",664770,2024,29,76,91,23,16,4,2,1,10,11.0,0.303,0.447,0.371,0.818,0.144,0.319,10,34,1,17,22,0,,0.282,0.396,0.351,0.329,0.354,0.115,0.021,0.051,66.2,2.0,5.5,4.6,35.2,29.6,6.4,1,7.7,8.3,47.4,35.2,88.9,13.6,36.1,4.2,4.2,27.8
"Wiemer, Joey",686894,2024,25,26,28,4,4,0,0,0,2,7.1,0.154,0.154,0.214,0.368,0.0,0.235,0,4,1,13,21,0,,0.181,0.292,0.175,0.245,0.239,0.112,-0.027,-0.138,72.1,20.0,10.0,7.5,16.7,12.5,7.4,2,12.3,-9.2,65.0,27.5,82.8,18.0,23.5,5.9,5.9,23.5
"Calhoun, Willie",641432,2024,29,229,254,56,35,16,0,5,23,9.1,0.245,0.38,0.315,0.695,0.135,0.263,20,87,0,52,68,1,,0.257,0.364,0.305,0.311,0.327,0.108,-0.012,0.016,69.9,10.4,15.5,13.8,39.7,35.4,6.7,3,3.7,-3.6,41.6,23.2,89.0,12.4,30.2,3.0,5.5,37.7
"Noel, Jhonkensy",678877,2024,22,179,198,39,18,7,1,13,13,6.6,0.218,0.486,0.288,0.774,0.268,0.25,28,87,0,40,67,0,,0.217,0.444,0.331,0.325,0.291,0.227,0.001,0.042,78.0,77.0,13.6,9.5,20.2,14.1,7.7,1,9.8,-13.1,52.0,30.0,88.6,19.3,30.8,14.5,4.3,36.8
"Altuve, Jose",514888,2024,34,628,682,185,134,31,0,20,47,6.9,0.295,0.439,0.35,0.789,0.144,0.337,65,276,22,124,153,2,,0.261,0.406,0.344,0.319,0.319,0.145,0.034,0.033,69.4,13.0,9.0,7.1,33.2,26.1,7.8,10,16.5,-4.1,49.4,30.2,86.5,14.1,35.4,6.5,3.9,31.2
